-0.02009,-0.020503,-0.021327,-0.022458,-0.022439,-0.029424,-0.047196,-0.052078,-0.076289,-0.080674,-0.10284,-0.10748,-0.13301,-0.16172,-0.19625,-0.20036,-0.21284,-0.22879,-0.22836,-0.23737,-0.24011,-0.24194,-0.24391,-0.24612,-0.24615,-0.23751,-0.23799,-0.23071,-0.22384,-0.21729,-0.21087,-0.20104,-0.18991,-0.17335,-0.16534,-0.14724,-0.11523,-0.10706,-0.063144,-0.043251,-0.039229,-0.012807,-0.0044637,-0.0029708,0.0041361,0.0086446,0.010467,0.011251,0.011102,0.009858,0.011782,0.011869,0.011336,0.0097859,0.0099403,0.0073501,0.0057652,0.0041306,0.0028942,0.00063667
0.96111,0.96112,0.96099,0.96081,0.96068,0.96069,0.96059,0.96052,0.96028,0.9603,0.96026,0.96036,0.96138,0.96255,0.96312,0.96295,0.963,0.96273,0.96265,0.9625,0.96235,0.96204,0.962,0.96176,0.96132,0.96029,0.95921,0.95893,0.95963,0.95968,0.96022,0.9603,0.96043,0.9605,0.96028,0.95981,0.95936,0.95902,0.95935,0.95945,0.96171,0.96302,0.96352,0.96769,0.96773,0.96965,0.97171,0.97126,0.97145,0.97317,0.97215,0.97166,0.97183,0.97167,0.97119,0.97056,0.9703,0.96984,0.96776,0.96748
0.93595,0.93589,0.93586,0.93587,0.93587,0.93589,0.9359,0.93593,0.93596,0.93601,0.93603,0.93605,0.93679,0.93726,0.93731,0.93787,0.93825,0.93849,0.93886,0.93886,0.9394,0.93968,0.9399,0.94025,0.94005,0.93771,0.93469,0.93345,0.933,0.93291,0.93278,0.93282,0.93314,0.93349,0.93371,0.93379,0.93396,0.93406,0.93554,0.93635,0.9387,0.94332,0.94624,0.94744,0.95071,0.95503,0.95685,0.95687,0.95771,0.95851,0.95817,0.95868,0.95867,0.95811,0.95728,0.95657,0.95572,0.9535,0.95344,0.95089
0.99952,0.99946,0.99928,0.99923,0.99897,0.99885,0.99856,0.99826,0.99777,0.99701,0.99613,0.99522,0.99427,0.99283,0.99267,0.99222,0.99144,0.99136,0.99093,0.9908,0.99059,0.9904,0.99022,0.98994,0.98972,0.98933,0.98896,0.98852,0.98857,0.98865,0.98894,0.98896,0.99052,0.9933,0.99449,0.99632,0.99752,0.9986,0.99848,0.99849,0.9983,0.99808,0.99769,0.99795,0.99784,0.99771,0.99773,0.99772,0.99756,0.99752,0.99754,0.99761,0.99764,0.99773,0.99782,0.99784,0.99793,0.99804,0.99812,0.99817
0.43297,0.43297,0.43287,0.43273,0.43255,0.43248,0.43243,0.43228,0.43183,0.43142,0.43132,0.4307,0.40417,0.36862,0.34834,0.33247,0.32956,0.32053,0.31672,0.31738,0.3144,0.31223,0.31033,0.30775,0.30472,0.38758,0.41244,0.42902,0.42691,0.4274,0.4278,0.42744,0.42569,0.42323,0.41919,0.41702,0.41595,0.41547,0.41703,0.41888,0.42114,0.42315,0.42447,0.42541,0.42682,0.42856,0.43028,0.42993,0.43045,0.43032,0.4303,0.42986,0.42996,0.43004,0.42962,0.42956,0.42958,0.42968,0.4298,0.42976
0.93888,0.93869,0.93896,0.93898,0.93816,0.93613,0.93208,0.92702,0.93208,0.93939,0.93954,0.93762,0.94566,0.94533,0.94215,0.93873,0.93541,0.93251,0.93045,0.92911,0.92737,0.9272,0.92671,0.92668,0.92692,0.92393,0.92795,0.93366,0.93583,0.93449,0.92777,0.96372,0.96637,0.9693,0.96977,0.96815,0.96562,0.96218,0.95798,0.9541,0.9516,0.94757,0.94749,0.94666,0.94405,0.94356,0.94224,0.94124,0.94073,0.94073,0.93975,0.93923,0.93868,0.93798,0.93869,0.93893,0.93869,0.93869,0.93838,0.93826
0.99118,0.99112,0.9909,0.9908,0.99067,0.99043,0.99077,0.99033,0.98774,0.98393,0.98222,0.97475,0.96825,0.96221,0.9521,0.94613,0.93921,0.93706,0.93692,0.93562,0.93569,0.9337,0.9321,0.93125,0.92935,0.93518,0.93883,0.93748,0.94238,0.95119,0.96094,0.97693,0.98605,0.99261,0.99495,0.99594,0.9963,0.99652,0.9968,0.99715,0.99714,0.99698,0.99694,0.99674,0.99622,0.99491,0.99473,0.99477,0.99503,0.99485,0.99468,0.99492,0.9949,0.9949,0.99485,0.99449,0.99442,0.9943,0.99363,0.99365
0.99952,0.9995,0.99942,0.99911,0.99847,0.9985,0.99862,0.9987,0.99877,0.99938,0.99565,0.9955,0.98929,0.98996,0.99276,0.99309,0.99385,0.99377,0.99371,0.99383,0.99378,0.99358,0.99334,0.99162,0.98832,0.98714,0.98817,0.99022,0.99241,0.99353,0.9924,0.99626,0.99709,0.998,0.99842,0.9936,0.99286,0.9948,0.99504,0.99555,0.99584,0.9962,0.99687,0.99733,0.99624,0.99432,0.99468,0.99455,0.99446,0.99598,0.99738,0.99773,0.99806,0.99803,0.99817,0.99829,0.99827,0.9984,0.99848,0.9984
-0.41238,-0.41243,-0.41259,-0.4125,-0.41259,-0.41255,-0.41163,-0.41083,-0.41131,-0.41108,-0.4106,-0.41108,-0.4044,-0.39475,-0.38986,-0.38375,-0.38117,-0.37646,-0.37329,-0.37041,-0.36836,-0.36566,-0.36069,-0.36051,-0.36483,-0.36858,-0.3744,-0.37727,-0.37918,-0.38315,-0.38164,-0.38522,-0.38783,-0.39128,-0.39752,-0.40055,-0.40236,-0.4028,-0.40547,-0.40665,-0.40706,-0.40773,-0.40795,-0.40841,-0.4091,-0.4094,-0.40911,-0.40904,-0.40962,-0.41153,-0.41174,-0.41176,-0.41391,-0.41279,-0.41451,-0.41371,-0.41493,-0.41461,-0.41511,-0.4156
0.9416,0.94149,0.9411,0.94069,0.9404,0.94018,0.94022,0.9406,0.94019,0.93998,0.94016,0.93966,0.94387,0.94051,0.93745,0.92776,0.91738,0.90918,0.90221,0.89684,0.89153,0.88929,0.88836,0.88739,0.88518,0.92897,0.93523,0.94367,0.9478,0.94894,0.9488,0.94815,0.94727,0.94618,0.94002,0.93553,0.92954,0.92461,0.92114,0.91724,0.91318,0.9083,0.90119,0.90116,0.89737,0.898,0.89554,0.89607,0.89632,0.89684,0.89604,0.89571,0.89573,0.92281,0.92917,0.93503,0.93846,0.94039,0.94039,0.94053
