0.010214,0.010818,0.011626,0.011294,0.009524,0.0073629,0.007274,0.0085106,0.0083856,0.0088086,0.0075789,0.0059594,0.0051228,0.0050542,0.005283,0.0047176,0.0045988,0.0037927,0.0024569,-0.0030333,-0.0055532,-0.0062761,-0.011508,-0.011905,-0.012106,-0.01179,-0.010794,-0.0090723,-0.0071768,-0.0070865,-0.0056224,-0.0034412,-0.0029605,-0.0011529,-0.00089516,0.00055351,0.00066684,0.001201,0.0019035,0.0022488,0.002965,0.002818,0.0026245,0.0029811,0.0029818,0.0031035,0.0032466,0.0033289,0.0035534,0.0037026,0.003778,0.0037977,0.003786,0.0037559,0.0037075,0.0037015,0.0036671,0.0036074,0.0035203,0.0034388,0.0033639,0.0032388,0.0030368,0.0028582,0.0028206,0.002692,0.0026669,0.0026697,0.0025652,0.002473,0.0022712,0.0022438,0.0020582,0.0020934,0.0018539,0.0016843,0.0015682,0.0014806,0.0014792,0.0014339
0.25669,0.25977,0.26317,0.26492,0.2709,0.27252,0.27332,0.27363,0.27639,0.27998,0.27683,0.28194,0.28352,0.2873,0.28963,0.29005,0.28936,0.28818,0.28592,0.28124,0.27139,0.2672,0.25383,0.22719,0.20973,0.18839,0.18459,0.16941,0.15918,0.15498,0.14993,0.14844,0.15025,0.15245,0.15226,0.15544,0.15713,0.16252,0.16973,0.17396,0.18076,0.18566,0.18706,0.19641,0.19706,0.2011,0.20516,0.20862,0.21427,0.21505,0.21941,0.22171,0.22461,0.22693,0.22764,0.23209,0.22939,0.23225,0.23173,0.2315,0.23417,0.23642,0.23609,0.23789,0.23766,0.23762,0.23765,0.23787,0.23814,0.2385,0.24039,0.24009,0.24141,0.24205,0.24332,0.24313,0.24298,0.24406,0.24491,0.24557
-0.32224,-0.32289,-0.3244,-0.32661,-0.33363,-0.34036,-0.34245,-0.34382,-0.34523,-0.34624,-0.35382,-0.35971,-0.36174,-0.36163,-0.36172,-0.36135,-0.36149,-0.36165,-0.36062,-0.35043,-0.34691,-0.32482,-0.31687,-0.29607,-0.26308,-0.24046,-0.23625,-0.22044,-0.2104,-0.20717,-0.20306,-0.20166,-0.20174,-0.20442,-0.20471,-0.20845,-0.22061,-0.22032,-0.22772,-0.23417,-0.24328,-0.24479,-0.25404,-0.25538,-0.263,-0.26386,-0.27074,-0.27163,-0.27454,-0.27764,-0.2799,-0.28202,-0.28363,-0.28659,-0.28884,-0.29097,-0.29266,-0.29583,-0.30046,-0.3009,-0.30334,-0.30307,-0.30492,-0.30653,-0.30787,-0.30779,-0.30899,-0.30897,-0.30993,-0.31059,-0.31204,-0.31107,-0.31179,-0.31312,-0.3123,-0.31224,-0.31292,-0.31326,-0.31341,-0.31341
-0.086578,-0.10532,-0.12504,-0.14797,-0.14667,-0.151,-0.16224,-0.18096,-0.18217,-0.19226,-0.18352,-0.1751,-0.19054,-0.19011,-0.19207,-0.19172,-0.18066,-0.15188,-0.14342,-0.11848,-0.081086,-0.060566,-0.041642,-0.040996,-0.032945,-0.025489,-0.029788,-0.030906,-0.029554,-0.029097,-0.029077,-0.029287,-0.029237,-0.029573,-0.02957,-0.029421,-0.028295,-0.02804,-0.027482,-0.026476,-0.026825,-0.02711,-0.02731,-0.027556,-0.026676,-0.026663,-0.026844,-0.027174,-0.027667,-0.027909,-0.027978,-0.028061,-0.02825,-0.02842,-0.028622,-0.028657,-0.028977,-0.029006,-0.029271,-0.029272,-0.02945,-0.029574,-0.029626,-0.029721,-0.0297,-0.029757,-0.029839,-0.030034,-0.030074,-0.030291,-0.030321,-0.030422,-0.030704,-0.031194,-0.031633,-0.031575,-0.031671,-0.031856,-0.032403,-0.032776
0.0035007,0.0016374,0.00010063,-0.0028773,-0.0033952,-0.0037108,-0.0074211,-0.0060376,-0.0089501,-0.0091984,-0.0061348,-0.003142,-0.003895,-0.004045,-0.0051965,-0.0056165,-0.0060458,-0.006278,-0.0059656,-0.0054293,-0.0049157,-0.0043182,-0.003217,-0.0015666,-0.0011028,0.00051075,0.00073922,0.0019318,0.0026711,0.003434,0.0042003,0.0051486,0.0047316,0.0042659,0.0037825,0.0043159,0.0044198,0.0045056,0.0045247,0.0045267,0.0045156,0.0043893,0.0044051,0.0044175,0.0044246,0.0042482,0.0040452,0.0038444,0.0038015,0.0037399,0.0036569,0.0036272,0.0035143,0.0034786,0.0034672,0.0033499,0.0033304,0.003357,0.0033883,0.0033065,0.0033125,0.0033421,0.0033053,0.0033122,0.0033036,0.00331,0.0033136,0.0032805,0.0032836,0.0032862,0.0032849,0.0032833,0.0032728,0.0032645,0.0032463,0.0032281,0.0032084,0.0031865,0.0031727,0.0031722
-0.017496,-0.01662,-0.016641,-0.017455,-0.023043,-0.028616,-0.019747,-0.017391,-0.016135,-0.011635,-0.024825,-0.0355,-0.033033,-0.032917,-0.031586,-0.03099,-0.03159,-0.035698,-0.035535,-0.037063,-0.037098,-0.03647,-0.033974,-0.032963,-0.033403,-0.034575,-0.033615,-0.034326,-0.033556,-0.033147,-0.07068,-0.081269,-0.094782,-0.10613,-0.11657,-0.082561,-0.070913,-0.057443,-0.044526,-0.035314,-0.025089,-0.022283,-0.022753,-0.022097,-0.021969,-0.021958,-0.019484,-0.019157,-0.018543,-0.018282,-0.018408,-0.019107,-0.018494,-0.019507,-0.019352,-0.019531,-0.019747,-0.020034,-0.020544,-0.02063,-0.020925,-0.021157,-0.021391,-0.021448,-0.021681,-0.021857,-0.022159,-0.022494,-0.022727,-0.022946,-0.023177,-0.023403,-0.023422,-0.02341,-0.023398,-0.023556,-0.023755,-0.02379,-0.023957,-0.024208
-0.085884,-0.082324,-0.079062,-0.077329,-0.079647,-0.084139,-0.087279,-0.089954,-0.092561,-0.10185,-0.1022,-0.10487,-0.1041,-0.10309,-0.10148,-0.10166,-0.10118,-0.09969,-0.0973,-0.095224,-0.092782,-0.092848,-0.092822,-0.092465,-0.09078,-0.08906,-0.091994,-0.093812,-0.10062,-0.11026,-0.12468,-0.14602,-0.16545,-0.16412,-0.16775,-0.15855,-0.14366,-0.12097,-0.12245,-0.1137,-0.11265,-0.11078,-0.11224,-0.10847,-0.10923,-0.10711,-0.10635,-0.10492,-0.10319,-0.10098,-0.099204,-0.095695,-0.098491,-0.096256,-0.09464,-0.094995,-0.093837,-0.093992,-0.094186,-0.094253,-0.093454,-0.092755,-0.092094,-0.091597,-0.091108,-0.090665,-0.090567,-0.090614,-0.09041,-0.090287,-0.09023,-0.090163,-0.089911,-0.089676,-0.089474,-0.089345,-0.089375,-0.089365,-0.089264,-0.089119
-0.032909,-0.028854,-0.030705,-0.023855,-0.019007,-0.014895,-0.0097717,-0.0042292,0.0036763,0.0090695,0.0052678,0.005971,0.0090956,0.010013,0.010314,0.0076524,0.0026067,-0.0051915,-0.015721,-0.024363,-0.033734,-0.042386,-0.057577,-0.087457,-0.10853,-0.11024,-0.092444,-0.076673,-0.075396,-0.092573,-0.093759,-0.07571,-0.065931,-0.055404,-0.048067,-0.045448,-0.042773,-0.041936,-0.034838,-0.035715,-0.043043,-0.051319,-0.050346,-0.039945,-0.037919,-0.035826,-0.035891,-0.040358,-0.041787,-0.041959,-0.046999,-0.051905,-0.053225,-0.055745,-0.056849,-0.056772,-0.053919,-0.050652,-0.050387,-0.050375,-0.048859,-0.047725,-0.048057,-0.048841,-0.049904,-0.050258,-0.050266,-0.050795,-0.050961,-0.050709,-0.050352,-0.050244,-0.049408,-0.04952,-0.04983,-0.049892,-0.050218,-0.050518,-0.051041,-0.051928
-0.0027003,-0.0012323,0.00034844,0.0048288,-0.0032043,-0.0024719,-0.0048699,-0.0073433,-0.008609,-0.008659,-0.0053329,-0.0018534,-0.0018681,-0.0026705,-0.0057402,-0.0058265,-0.0066281,-0.0063383,-0.0059397,-0.0048438,-0.0039978,-0.0026508,-0.0022355,-0.0014227,0.00056587,0.0011574,0.0020284,0.0026727,0.0046036,0.0047699,0.0054416,0.005614,0.0060478,0.0062455,0.006294,0.0062236,0.0061039,0.0059477,0.0058346,0.0055907,0.0055177,0.0053868,0.0051696,0.0050735,0.0049165,0.0047624,0.0045807,0.0044719,0.004218,0.0039098,0.0038995,0.0037648,0.0036283,0.0035013,0.0034698,0.0034748,0.003479,0.003396,0.0033862,0.0033289,0.0032918,0.0032858,0.0032485,0.00323,0.0032294,0.0032191,0.0032161,0.0032107,0.003202,0.0032006,0.0031928,0.003186,0.0031762,0.0031669,0.0031636,0.003151,0.0031422,0.0031398,0.0030576,0.0030424
-0.18895,-0.25185,-0.28907,-0.33776,-0.37951,-0.39781,-0.42543,-0.44781,-0.4637,-0.47249,-0.48579,-0.48308,-0.45498,-0.4461,-0.40271,-0.35769,-0.31159,-0.26095,-0.2041,-0.1443,-0.088321,-0.044361,-0.016313,0.002519,-0.0064335,-0.01242,-0.024447,-0.032124,-0.04235,-0.050509,-0.067651,-0.071491,-0.078255,-0.077308,-0.085293,-0.096993,-0.095789,-0.081339,-0.069172,-0.061007,-0.053659,-0.046291,-0.044358,-0.043645,-0.042233,-0.039478,-0.03908,-0.038363,-0.036486,-0.034713,-0.035132,-0.034262,-0.034361,-0.034403,-0.034407,-0.033685,-0.033652,-0.033482,-0.033428,-0.033495,-0.033589,-0.033708,-0.033838,-0.034007,-0.034215,-0.0344,-0.034542,-0.03461,-0.034678,-0.034751,-0.034908,-0.034975,-0.035129,-0.035173,-0.035456,-0.035442,-0.03549,-0.035517,-0.035451,-0.058956
