0.029635,0.030064,0.029491,0.027534,0.023906,0.019718,0.016675,0.014736,0.01257,0.012988,0.012658,0.012117,0.011459,0.011316,0.010996,0.01035,0.0095514,0.0085382,0.0079843,0.0077415,0.0077365,0.0079924,0.0081386,0.0016476,-0.004755,-0.0045464,-0.0036483,-3.6099e-05,0.0038939,0.0089681,0.013009,0.017697,0.024327,0.02346
0.078595,0.090428,0.090304,0.093993,0.0987,0.10295,0.10707,0.11164,0.11697,0.12096,0.12136,0.12702,0.1264,0.12784,0.13032,0.13169,0.13326,0.13339,0.13387,0.13472,0.13577,0.13722,0.13825,0.14979,0.16232,0.17434,0.17467,0.177,0.17921,0.18151,0.18492,0.18758,0.18904,0.19314
-0.10639,-0.11222,-0.12346,-0.12279,-0.13578,-0.14202,-0.14527,-0.15423,-0.16126,-0.16631,-0.1722,-0.17486,-0.17481,-0.17845,-0.17898,-0.18038,-0.18105,-0.18233,-0.18204,-0.18374,-0.18549,-0.18737,-0.18776,-0.20018,-0.21355,-0.21981,-0.22852,-0.23082,-0.23429,-0.23637,-0.23869,-0.24066,-0.24131,-0.2441
-0.090963,-0.090953,-0.094946,-0.094994,-0.093559,-0.092439,-0.091368,-0.084886,-0.073117,-0.061929,-0.050421,-0.048937,-0.041953,-0.039932,-0.032885,-0.025788,-0.018254,-0.018468,-0.015255,-0.016656,-0.018099,-0.016392,-0.016336,-0.018376,-0.021175,-0.023233,-0.026755,-0.031104,-0.035835,-0.03851,-0.040813,-0.043588,-0.044537,-0.043556
0.019573,0.016096,0.010847,0.010247,0.0026679,-0.0052972,-0.015019,-0.015175,-0.015406,-0.016587,-0.017947,-0.018991,-0.019732,-0.020992,-0.02121,-0.021659,-0.021641,-0.021569,-0.021682,-0.021832,-0.021989,-0.022216,-0.022737,-0.012447,-0.0040252,-0.0040506,-0.0015046,-0.00075972,-0.00032006,0.00018081,0.00044013,0.0022854,0.0012113,0.0016936
-0.042478,-0.040316,-0.039583,-0.038966,-0.031081,-0.019788,-0.01746,-0.011277,-0.011511,-0.0077831,-0.0080234,-0.0057984,-0.0040776,-0.00099045,-0.0031529,-0.002188,-0.0023565,-0.0025529,-0.0026961,-0.0029513,-0.0030463,-0.0029211,-0.0026824,-0.022561,-0.032799,-0.03826,-0.039454,-0.039585,-0.039487,-0.040096,-0.04071,-0.042475,-0.042247,-0.043806
-0.14778,-0.14791,-0.14763,-0.14752,-0.14638,-0.14649,-0.14616,-0.146,-0.14589,-0.14334,-0.14476,-0.14389,-0.14322,-0.14287,-0.14295,-0.14294,-0.14292,-0.14292,-0.14273,-0.14269,-0.14261,-0.14235,-0.14228,-0.14133,-0.14126,-0.14099,-0.13984,-0.14019,-0.13888,-0.13884,-0.13842,-0.13796,-0.13788,-0.13815
-0.052781,-0.051797,-0.048217,-0.047767,-0.040908,-0.041314,-0.037954,-0.03212,-0.030089,-0.029769,-0.028074,-0.026815,-0.02441,-0.024473,-0.034783,-0.05287,-0.052544,-0.044423,-0.041896,-0.037114,-0.035664,-0.033873,-0.031892,-0.031481,-0.030159,-0.030405,-0.030308,-0.030914,-0.031552,-0.032047,-0.065701,-0.11417,-0.14447,-0.14279
0.016864,0.014679,0.013094,0.012628,-0.004013,0.0034009,0.0076497,0.01095,0.012453,0.013093,0.013739,0.013827,0.013972,0.013875,0.013867,0.013699,0.013565,0.013289,0.01299,0.012731,0.012866,0.012784,0.01272,0.012479,-0.0093607,-0.0060558,-0.0065217,-0.0056239,-0.0055123,-0.005506,-0.005637,-0.0056708,-0.0058942,-0.0067574
-0.16709,-0.2006,-0.30168,-0.34216,-0.36679,-0.37564,-0.38986,-0.39605,-0.39581,-0.41694,-0.44468,-0.4401,-0.42875,-0.42379,-0.4389,-0.46252,-0.47557,-0.48461,-0.48851,-0.48789,-0.48386,-0.48008,-0.47281,-0.53301,-0.52892,-0.51671,-0.44812,-0.43869,-0.42132,-0.36263,-0.32474,-0.26666,-0.21048,-0.15804
