-0.0054628,-0.0051053,-0.0070853,-0.0083497,-0.0089798,-0.0094444,-0.0095835,-0.009644,-0.010258,-0.012673,-0.014936,-0.015331,-0.015325,-0.015509,-0.015522,-0.01519,-0.014861,-0.014348,-0.013764,-0.012841,-0.01202,-0.011838,-0.011414,-0.010156,-0.01031,-0.010083,-0.010071,-0.010176,-0.010184,-0.01033,-0.010435,-0.010641,-0.01066,-0.010768,-0.011019,-0.011389,-0.011416,-0.011842,-0.012315,-0.012717
0.2633,0.26335,0.26714,0.2695,0.27005,0.26999,0.27119,0.27209,0.2732,0.27433,0.27498,0.27498,0.27461,0.27402,0.27292,0.27156,0.27136,0.26903,0.26677,0.26405,0.26276,0.26026,0.25833,0.25493,0.25203,0.24952,0.24653,0.24393,0.24185,0.23907,0.2367,0.23451,0.23288,0.22936,0.2269,0.22345,0.22335,0.2222,0.22176,0.22182
-0.32589,-0.33003,-0.33109,-0.33337,-0.33868,-0.33933,-0.34098,-0.34079,-0.34199,-0.34194,-0.34329,-0.34488,-0.34464,-0.34475,-0.34583,-0.34551,-0.34491,-0.34235,-0.34248,-0.34059,-0.33838,-0.33177,-0.32667,-0.31942,-0.32064,-0.31638,-0.31235,-0.30787,-0.30404,-0.30052,-0.29736,-0.29262,-0.29274,-0.2913,-0.28932,-0.28717,-0.2849,-0.28552,-0.28472,-0.28491
-0.10592,-0.11862,-0.12108,-0.12508,-0.11727,-0.11026,-0.12182,-0.1219,-0.12551,-0.12982,-0.12979,-0.1251,-0.1056,-0.085481,-0.078955,-0.045357,-0.037315,-0.032834,-0.037119,-0.035959,-0.037978,-0.043745,-0.041932,-0.047299,-0.047904,-0.049476,-0.0528,-0.054881,-0.056112,-0.057293,-0.058345,-0.059487,-0.061303,-0.061043,-0.061682,-0.061583,-0.062375,-0.062229,-0.062499,-0.062468
-0.0059151,-0.0079019,-0.010579,-0.012339,-0.010814,-0.0090021,-0.0096617,-0.010153,-0.011398,-0.011831,-0.012617,-0.013851,-0.014796,-0.015041,-0.014495,-0.013848,-0.013659,-0.012158,-0.010945,-0.0085622,-0.0069397,-0.0038393,-0.0023434,-0.0017004,-0.00063945,-5.2849e-05,0.00091169,0.0020717,0.0026484,0.0029473,0.0028857,0.0028061,0.0027481,0.0033305,0.0032329,0.0036855,0.0039288,0.0040084,0.0039571,0.0038524
-0.26862,-0.2928,-0.30733,-0.30468,-0.31202,-0.31919,-0.32244,-0.32289,-0.3243,-0.33006,-0.29084,-0.26564,-0.22276,-0.1813,-0.13872,-0.09183,-0.051698,-0.022772,-0.0021619,0.0072795,0.011513,0.01067,0.0085967,0.0058675,0.0021007,0.00090584,-0.00025461,-0.0013699,-0.0045099,-0.0023431,-0.0035853,-0.003953,-0.005224,-0.0096784,-0.010456,-0.010737,-0.014739,-0.018742,-0.022874,-0.027476
-0.13887,-0.17601,-0.29965,-0.34511,-0.41831,-0.45733,-0.47247,-0.46917,-0.4414,-0.37641,-0.23992,-0.18707,-0.11539,-0.063941,-0.02498,-0.004113,-0.0056127,-0.0083323,-0.008458,-0.022388,-0.023921,-0.035907,-0.057292,-0.069266,-0.072952,-0.077024,-0.080109,-0.083155,-0.083661,-0.083989,-0.084376,-0.084443,-0.08446,-0.080369,-0.07518,-0.07427,-0.065947,-0.057948,-0.060689,-0.061191
-0.013834,-0.048608,-0.08188,-0.11175,-0.12239,-0.13658,-0.1449,-0.15175,-0.054404,-0.059222,-0.0029964,0.037945,0.056541,0.070637,0.069844,0.051863,0.046369,0.037307,0.024623,0.016036,0.0083459,0.0029652,7.0291e-05,0.0018157,0.0022283,0.0024026,0.0024206,0.00215,0.001314,0.00080593,0.00070349,0.00063427,0.00048521,6.0877e-05,0.00059494,0.00096171,-0.0053294,-0.020843,-0.030412,-0.035103
0.0062053,0.0076149,0.009247,0.010644,0.010499,0.0072467,0.0077991,0.0084592,0.0097673,0.010727,0.012678,0.012528,0.013189,0.013284,0.013633,0.013702,0.013523,0.012936,0.011809,0.0080971,0.0064099,0.0033517,0.0020023,-2.2058e-05,0.00074366,-0.0012327,-0.00085973,-0.0030049,-0.0031099,-0.0029907,-0.0028909,-0.0027887,-0.0035085,-0.0040823,-0.0039843,-0.0043751,-0.0043167,-0.0044265,-0.0043997,-0.0042021
0.013019,0.014678,0.017079,0.018912,0.013953,0.0091162,0.010677,0.014231,0.014694,0.017747,0.020767,0.022798,0.022889,0.02303,0.02206,-0.0044811,-0.017616,-0.015909,-0.0094612,-0.01138,-0.013028,-0.019257,-0.023358,-0.023528,-0.023736,-0.055252,-0.069265,-0.082315,-0.069931,-0.058825,-0.051538,-0.043952,-0.037132,-0.037033,-0.035255,-0.033936,-0.034469,-0.034724,-0.038077,-0.039956
