0.0032564,0.0055745,0.004421,0.004979,0.0051512,0.0054086,0.0053957,0.0050862,0.0046185,0.0038803,0.0027363,-3.139e-05,0.00028465,-0.0018698,-0.0044648,-0.0055413,-0.0065403,-0.0070817,-0.0071598,-0.0074231,-0.007714,-0.0081777,-0.0082482,-0.0085007,-0.0090596,-0.0097018,-0.010507,-0.010226,-0.010448,-0.010668,-0.013024,-0.011352,-0.012563,-0.011877,-0.011136,-0.0095604,-0.0078493,-0.0052952,-0.0034012,-0.0026197,-0.00093261,-0.0012069,-0.0026436,-0.0035182,-0.004559,-0.0054589,-0.0064872,-0.0073327,-0.0081555,-0.00926,-0.0095432,-0.0098245,-0.010399,-0.010419,-0.010594,-0.01084,-0.011031,-0.011181,-0.011737,-0.011764
0.24828,0.2484,0.24851,0.24862,0.24887,0.24981,0.25317,0.25295,0.25453,0.25691,0.26199,0.26323,0.26636,0.26535,0.26577,0.26572,0.26688,0.26774,0.26919,0.26994,0.27145,0.27113,0.27246,0.27333,0.27439,0.27631,0.27632,0.27567,0.27702,0.27769,0.27797,0.27742,0.27748,0.27701,0.27658,0.27632,0.27638,0.27759,0.27944,0.28068,0.28091,0.28091,0.28031,0.28029,0.27747,0.27291,0.26855,0.26868,0.26549,0.26242,0.26062,0.25965,0.25648,0.25765,0.25502,0.25369,0.25297,0.2527,0.2526,0.25249
-0.32122,-0.32102,-0.32089,-0.32081,-0.32079,-0.32094,-0.32131,-0.32199,-0.3233,-0.32329,-0.32427,-0.32559,-0.33041,-0.32807,-0.33064,-0.33223,-0.34067,-0.34011,-0.34226,-0.34533,-0.34745,-0.3489,-0.34999,-0.35072,-0.3525,-0.3522,-0.35405,-0.35462,-0.355,-0.35488,-0.35456,-0.35396,-0.35306,-0.35232,-0.35163,-0.35154,-0.35081,-0.35125,-0.35067,-0.35048,-0.34974,-0.34762,-0.34493,-0.34194,-0.33675,-0.3303,-0.32573,-0.32227,-0.32041,-0.31911,-0.31855,-0.31887,-0.31659,-0.31602,-0.31582,-0.31592,-0.31629,-0.31682,-0.31685,-0.31764
-0.0084886,-0.0091827,-0.01019,-0.011544,-0.012115,-0.01604,-0.021983,-0.033917,-0.047741,-0.059891,-0.075738,-0.091833,-0.11718,-0.12649,-0.1332,-0.13354,-0.13854,-0.14249,-0.14434,-0.14429,-0.14429,-0.1457,-0.14554,-0.14592,-0.1462,-0.14655,-0.15042,-0.1532,-0.15432,-0.15928,-0.15875,-0.15914,-0.15899,-0.15615,-0.1467,-0.14027,-0.13061,-0.11695,-0.11762,-0.11664,-0.11311,-0.11492,-0.11279,-0.11254,-0.1127,-0.11371,-0.11468,-0.11785,-0.1208,-0.12894,-0.12881,-0.13147,-0.13346,-0.13286,-0.13363,-0.1333,-0.13328,-0.13308,-0.1328,-0.13231
5.0884e-05,8.1116e-05,0.00011991,0.00011568,0.00015462,7.7891e-05,-3.204e-05,-0.00045839,-0.0010754,-0.0018563,-0.0034797,-0.0049085,-0.0067702,-0.0094856,-0.010705,-0.011116,-0.012917,-0.014532,-0.015371,-0.016137,-0.017012,-0.016942,-0.017361,-0.017667,-0.018196,-0.018226,-0.018598,-0.020519,-0.02393,-0.024357,-0.02524,-0.025461,-0.025318,-0.022705,-0.021712,-0.020743,-0.018048,-0.017596,-0.01608,-0.013204,-0.010657,-0.007141,-0.0045262,-0.0022102,-1.0891e-05,0.001664,0.0025614,0.0030504,0.0037656,0.0038854,0.0038332,0.0039627,0.0039435,0.0039762,0.0039678,0.0038891,0.0037343,0.0035145,0.0032474,0.0030771
-0.01673,-0.017101,-0.017523,-0.023775,-0.030612,-0.053173,-0.10162,-0.13948,-0.15891,-0.21808,-0.24407,-0.28307,-0.29807,-0.31146,-0.33298,-0.35846,-0.36168,-0.36713,-0.3733,-0.37779,-0.38001,-0.37897,-0.37897,-0.37663,-0.37501,-0.3823,-0.3767,-0.34364,-0.34438,-0.32036,-0.30782,-0.27358,-0.23784,-0.15281,-0.13082,-0.087053,-0.046178,-0.0090421,0.022274,0.036105,0.038319,0.033932,0.025009,0.0059983,-0.0072945,-0.0086997,-0.015687,-0.025197,-0.026592,-0.030503,-0.032752,-0.033942,-0.034249,-0.034305,-0.034052,-0.032405,-0.029505,-0.026311,-0.026696,-0.023303
-0.091882,-0.092013,-0.092234,-0.09161,-0.093133,-0.10342,-0.11522,-0.15282,-0.22885,-0.17372,-0.16867,-0.20224,-0.24951,-0.29008,-0.2976,-0.29339,-0.29555,-0.2885,-0.2824,-0.27433,-0.27049,-0.26914,-0.26944,-0.27125,-0.27654,-0.27267,-0.28852,-0.33529,-0.32383,-0.29197,-0.27888,-0.24152,-0.23591,-0.15647,-0.10704,-0.049574,-0.0086687,-0.0020264,0.0034941,-0.0070977,-0.0049586,-0.013572,-0.025866,-0.040158,-0.061323,-0.09761,-0.099384,-0.10978,-0.11184,-0.10828,-0.10379,-0.10268,-0.092532,-0.0872,-0.078995,-0.071137,-0.074327,-0.072131,-0.072297,-0.072311
0.0058657,0.0057525,0.0058614,-0.018439,-0.02672,-0.014326,0.0036773,0.025929,0.062155,-0.027119,-0.10254,-0.11171,-0.092959,-0.087751,-0.094926,-0.1033,-0.10308,-0.10736,-0.11888,-0.1327,-0.14214,-0.14533,-0.14873,-0.14003,-0.12848,-0.12619,-0.12803,-0.10485,-0.06705,-0.065986,-0.075187,-0.067784,-0.058051,-0.042878,-0.036852,-0.024219,-0.0046216,0.001278,0.0064874,0.012567,0.01056,-0.012661,-0.042953,-0.063486,-0.080091,-0.092879,-0.087188,-0.084321,-0.081017,-0.080719,-0.081307,-0.087154,-0.088966,-0.097686,-0.11251,-0.11478,-0.12401,-0.12625,-0.12627,-0.12818
0.0001302,9.879e-05,7.5482e-05,8.3588e-05,4.352e-05,0.00031286,0.00018108,0.00056406,0.001252,0.0017401,0.0033584,0.0044389,0.0053188,0.0078883,0.0093096,0.010283,0.011145,0.011748,0.012497,0.013123,0.013578,0.014517,0.015198,0.015684,0.016475,0.01622,0.015113,0.015744,0.016824,0.017922,0.018425,0.019665,0.020294,0.020106,0.019896,0.018459,0.017763,0.01581,0.015103,0.012605,0.0073304,0.0066039,0.004253,0.002203,-0.0011649,-0.002329,-0.005244,-0.0045466,-0.0049486,-0.0055688,-0.0054332,-0.0052586,-0.005384,-0.0052635,-0.0051929,-0.0049445,-0.004183,-0.0044912,-0.0039852,-0.0040164
-0.06503,-0.064971,-0.064215,-0.063452,-0.062712,-0.06107,-0.059404,-0.059093,-0.056617,-0.056261,-0.054549,-0.052499,-0.09424,-0.066888,-0.098178,-0.10209,-0.10693,-0.11272,-0.11632,-0.11577,-0.11566,-0.11544,-0.11507,-0.1156,-0.07885,-0.099156,-0.10454,-0.075629,-0.062541,-0.048523,-0.03673,-0.083223,-0.043017,-0.10324,-0.10723,-0.12063,-0.13521,-0.13918,-0.13896,-0.13531,-0.13475,-0.13324,-0.13325,-0.1342,-0.13562,-0.13771,-0.14167,-0.14269,-0.14679,-0.15009,-0.15185,-0.15165,-0.15203,-0.15189,-0.15176,-0.15134,-0.15052,-0.14944,-0.14859,-0.14813
