-0.0086037,-0.0092539,-0.0099834,-0.010841,-0.012539,-0.012915,-0.014168,-0.015086,-0.014716,-0.016535,-0.018154,-0.019953,-0.019621,-0.020664,-0.021408,-0.021671,-0.021724,-0.021643,-0.021317,-0.021213
0.27254,0.2742,0.27668,0.27877,0.28114,0.28198,0.28091,0.28047,0.28028,0.28251,0.28126,0.28211,0.28209,0.28191,0.28127,0.27949,0.27712,0.27681,0.27412,0.27099
-0.34208,-0.34234,-0.34427,-0.34386,-0.34419,-0.34436,-0.34443,-0.34454,-0.3447,-0.34506,-0.34517,-0.34513,-0.34514,-0.34567,-0.34738,-0.34649,-0.34721,-0.34742,-0.34624,-0.34475
-0.057906,-0.066683,-0.07562,-0.074148,-0.074345,-0.074817,-0.076938,-0.080174,-0.083858,-0.088679,-0.088901,-0.092408,-0.092082,-0.090312,-0.080739,-0.064156,-0.050042,-0.033396,-0.033052,-0.034007
-0.010154,-0.01256,-0.011215,-0.010431,-0.01128,-0.011324,-0.011285,-0.01148,-0.011439,-0.011425,-0.011435,-0.011474,-0.011478,-0.011479,-0.011223,-0.010415,-0.0099304,-0.008803,-0.008147,-0.0073736
-0.27218,-0.28747,-0.31082,-0.32922,-0.33147,-0.32541,-0.3152,-0.29596,-0.28226,-0.27855,-0.28313,-0.22579,-0.21455,-0.18711,-0.14974,-0.11105,-0.074409,-0.043789,-0.017937,0.0014378
-0.13146,-0.20642,-0.26988,-0.36808,-0.43276,-0.49319,-0.5491,-0.57096,-0.55545,-0.49822,-0.42816,-0.26264,-0.17585,-0.10731,-0.054269,-0.020657,-0.0061462,-0.0039851,-0.014311,-0.010644
-0.00291,-0.026168,-0.10547,-0.13805,-0.14997,-0.15728,-0.17327,-0.19628,-0.20707,-0.18744,-0.14181,-0.075285,-0.038611,0.0034726,0.046263,0.060066,0.056645,0.052543,0.045697,0.044782
0.010923,0.010245,0.011045,0.011176,0.012402,0.01331,0.013001,0.013061,0.012998,0.013002,0.012814,0.012922,0.013008,0.013061,0.012986,0.012212,0.011484,0.011026,0.0095555,0.0098827
0.006213,0.0084401,0.012427,-0.030926,-0.0015553,0.002691,0.0069252,-0.027906,0.00019058,-0.040552,-0.045817,-0.024149,-0.049934,-0.059136,-0.070324,-0.084247,-0.093026,-0.10222,-0.1112,-0.10847
-0.10766,-0.1091,-0.11264,-0.12502,-0.12488,-0.11543,-0.1171,-0.12802,-0.1341,-0.14024,-0.153,-0.14807,-0.15375,-0.16594,-0.17263,-0.18464,-0.1899,-0.18743,-0.18966,-0.1854
-0.032009,-0.033377,-0.032577,-0.039915,-0.046656,-0.046001,-0.046906,-0.054384,-0.058783,-0.062183,-0.069437,-0.065789,-0.068048,-0.056211,-0.038968,-0.038816,-0.034249,-0.035432,-0.034522,-0.032236
9.9414e-12,2.4298e-10,3.3118e-10,5.526e-10,5.5987e-10,7.1835e-10,8.6614e-10,4.9154e-10,-8.0707e-10,-9.5164e-11,-2.0577e-10,-1.7873e-10,-1.8079e-10,-1.6288e-10,-8.1322e-11,6.3207e-11,2.212e-10,2.8381e-10,3.0581e-10,3.0348e-10
0.11046,0.11227,0.11785,0.11479,0.11967,0.11729,0.11669,0.1155,0.11401,0.1146,0.11512,0.11566,0.11506,0.11489,0.11435,0.11348,0.1127,0.11247,0.11131,0.10962
0.038107,0.037634,0.03758,0.036639,0.035831,0.035808,0.0362,0.037647,0.038584,0.040938,0.041858,0.040697,0.040555,0.039974,0.039572,0.039307,0.039166,0.039138,0.039198,0.039343
-0.49454,-0.4938,-0.49294,-0.49272,-0.49236,-0.49223,-0.49192,-0.49185,-0.49151,-0.4911,-0.49089,-0.49095,-0.49101,-0.49117,-0.49172,-0.49186,-0.49375,-0.49476,-0.4951,-0.49514
-2.9234e-10,-1.7471e-10,-2.0774e-10,-9.5053e-11,6.7545e-11,1.5478e-09,1.5966e-09,1.3541e-09,8.4e-10,7.6195e-10,1.6204e-09,1.5014e-09,1.3872e-09,1.309e-09,1.2472e-09,1.6382e-09,1.9265e-09,1.7461e-09,1.5338e-09,1.4367e-09
0.081612,0.080974,0.076992,0.074497,0.073648,0.069548,0.069604,0.069301,0.069346,0.069638,0.069799,0.070427,0.072469,0.0713,0.072724,0.074073,0.07342,0.073666,0.073484,0.073464
0.050724,0.05085,0.051618,0.052507,0.054521,0.05461,0.054155,0.054457,0.053415,0.053198,0.05234,0.051952,0.050529,0.048708,0.047032,0.047275,0.047519,0.046059,0.044925,0.045399
-0.49188,-0.49328,-0.4944,-0.49545,-0.49709,-0.49725,-0.49837,-0.49965,-0.49951,-0.49945,-0.50008,-0.50061,-0.50113,-0.50164,-0.50222,-0.50284,-0.50335,-0.50373,-0.50472,-0.50677
