0.0051401,0.0047033,0.0037726,0.00091187,-1.3365e-05,-0.0028084,-0.0091816,-0.015149,-0.017888,-0.019678,-0.0201,-0.021161,-0.021337,-0.021497,-0.020801,-0.022935,-0.022619,-0.021241,-0.020595,-0.019869,-0.016256,-0.016395,-0.014998,-0.014997,-0.014849,-0.014753,-0.014728,-0.015679,-0.015763,-0.016342,-0.016106,-0.014968,-0.015084,-0.014277,-0.014445,-0.01383,-0.013538,-0.012088,-0.010045,-0.0075326
0.24011,0.24216,0.24943,0.24993,0.25127,0.2587,0.25875,0.26116,0.26343,0.26571,0.26727,0.27116,0.2721,0.27251,0.27391,0.27602,0.2778,0.28078,0.28298,0.28481,0.28537,0.28821,0.28799,0.28776,0.28681,0.28547,0.2848,0.2838,0.28329,0.28218,0.27997,0.27715,0.27162,0.27103,0.26829,0.26892,0.2655,0.26052,0.25966,0.25903
-0.31094,-0.31377,-0.31559,-0.31834,-0.32634,-0.3285,-0.33063,-0.33619,-0.33764,-0.34324,-0.34677,-0.34707,-0.34852,-0.34946,-0.35054,-0.35239,-0.35457,-0.35931,-0.36183,-0.36778,-0.36953,-0.36754,-0.36879,-0.3684,-0.36771,-0.36569,-0.36721,-0.3675,-0.36269,-0.3616,-0.36198,-0.35874,-0.35346,-0.35285,-0.34811,-0.34496,-0.34039,-0.33598,-0.33352,-0.33257
-0.083584,-0.090019,-0.10156,-0.11606,-0.13093,-0.14896,-0.17593,-0.18258,-0.21699,-0.2161,-0.20824,-0.21466,-0.22852,-0.22583,-0.2312,-0.23548,-0.24137,-0.24733,-0.25799,-0.26407,-0.27445,-0.28201,-0.27927,-0.28083,-0.28007,-0.27802,-0.27263,-0.25779,-0.25073,-0.22781,-0.20293,-0.17772,-0.1526,-0.11257,-0.086131,-0.083973,-0.067002,-0.055508,-0.050222,-0.047161
0.0046504,0.00422,0.0034501,0.002438,0.0027559,0.0034058,0.0025195,-0.0012331,-0.00060305,-0.00063006,0.0019733,0.0026994,0.0030507,0.0037047,0.0033154,0.002982,0.0018196,0.00018491,-0.0010402,-0.00053856,-0.00054015,-0.00089431,-0.0017463,0.0016039,0.0018196,0.0028772,0.0027508,0.0024931,0.0018786,0.0011073,0.00086367,0.00071858,0.00070493,0.00063308,0.00080561,0.0017602,0.0017388,0.0026587,0.0035919,0.0037129
-0.037689,-0.04145,-0.042902,-0.045522,-0.047025,-0.050491,-0.051446,-0.04388,-0.046329,-0.04673,-0.056268,-0.061686,-0.06312,-0.063874,-0.06288,-0.062453,-0.061166,-0.059039,-0.056192,-0.055729,-0.05353,-0.048969,-0.057914,-0.062633,-0.068345,-0.070045,-0.070765,-0.07261,-0.071685,-0.071533,-0.071682,-0.070206,-0.065733,-0.055138,-0.056649,-0.052978,-0.050155,-0.049198,-0.048704,-0.049393
-0.078628,-0.078336,-0.075773,-0.072618,-0.072219,-0.074815,-0.076532,-0.081639,-0.076904,-0.077746,-0.077377,-0.077565,-0.080127,-0.085894,-0.090277,-0.089909,-0.090705,-0.085154,-0.085095,-0.084735,-0.084037,-0.084211,-0.084592,-0.084688,-0.084529,-0.084072,-0.083021,-0.083202,-0.082504,-0.081944,-0.082301,-0.081934,-0.083584,-0.084865,-0.087203,-0.087678,-0.088081,-0.085248,-0.079704,-0.078763
-0.024093,-0.021106,-0.017306,-0.014409,-0.0099113,-0.0048484,-0.0013709,-0.00030304,0.0016036,0.0018234,0.0021745,0.0031561,0.0078089,0.0064065,0.0088394,0.0096413,0.011765,0.011633,0.011463,0.011305,0.0111,0.010902,0.010819,0.010495,0.010312,0.010048,0.0098777,0.0095303,0.0095547,0.0071252,0.0085767,0.0079998,0.0072922,0.0047389,0.0031062,8.6189e-05,-0.014799,-0.023803,-0.022163,-0.025307
-0.0042053,-0.0041233,-0.0032246,-0.0032846,-0.002803,-0.0017194,-0.0019313,0.00043488,0.0025391,0.0023838,0.000201,-0.0018989,-0.0030056,-0.0043042,-0.0035527,-0.0020207,-0.00029919,0.0011787,0.0019591,0.0027416,0.0041152,0.006001,0.0052214,-0.00088394,0.0030307,0.0033581,0.0035659,0.0033588,0.0011509,0.00065203,0.00054865,0.00073604,0.00065125,0.00058737,0.0006888,0.0014416,0.0022562,0.0042995,0.0044177,0.0050932
-0.15501,-0.19591,-0.22711,-0.24944,-0.27464,-0.31929,-0.31226,-0.30425,-0.31079,-0.31725,-0.32106,-0.3123,-0.30173,-0.29551,-0.28723,-0.28565,-0.29078,-0.30541,-0.32404,-0.33808,-0.34879,-0.34586,-0.33957,-0.32738,-0.31173,-0.28314,-0.26658,-0.24856,-0.16835,-0.12296,-0.069908,-0.017126,0.028179,0.060904,0.077755,0.080573,0.073125,0.0247,-0.0036608,-0.036097
-0.19989,-0.22753,-0.26524,-0.30281,-0.34508,-0.3819,-0.47398,-0.51797,-0.56879,-0.61246,-0.64739,-0.66589,-0.66573,-0.65741,-0.63887,-0.621,-0.59376,-0.60091,-0.61242,-0.64754,-0.65019,-0.67107,-0.68465,-0.68897,-0.67826,-0.61692,-0.55981,-0.47126,-0.32405,-0.2554,-0.19641,-0.14832,-0.11974,-0.10251,-0.096455,-0.090457,-0.094807,-0.11915,-0.14249,-0.14946
-0.033367,-0.0096697,0.0071605,-0.0082009,0.0029631,-0.035147,-0.043535,-0.056544,-0.059949,-0.057557,-0.086813,-0.11556,-0.12816,-0.11071,-0.090268,-0.070063,-0.060669,-0.075518,-0.091211,-0.10494,-0.12818,-0.12562,-0.18064,-0.16503,-0.15375,-0.13912,-0.098601,-0.058557,-0.035699,-0.026906,-0.015511,-0.0084981,-0.0084548,-0.0021375,-0.0081268,-0.035678,-0.054279,-0.026922,-0.0037212,-0.0072036
-1.0674e-09,-1.073e-09,-1.0781e-09,-9.8441e-10,-2.3443e-10,1.6416e-10,-2.4619e-10,3.6885e-11,3.8365e-10,9.6821e-10,1.1029e-09,1.0609e-09,9.13e-10,8.1292e-10,6.9718e-10,6.7048e-10,2.2205e-09,1.7935e-09,1.3606e-09,1.2965e-09,1.5122e-09,2.2833e-09,2.2993e-09,2.2268e-09,1.672e-09,8.9246e-10,1.4167e-10,9.924e-11,-5.0884e-10,-4.371e-10,-1.1228e-09,3.5657e-10,1.2587e-09,-1.2672e-10,2.4134e-10,5.8677e-10,6.5968e-10,6.8394e-10,8.7287e-10,9.3935e-10
0.098781,0.099189,0.099019,0.097101,0.09654,0.091338,0.089259,0.087045,0.085589,0.077336,0.075974,0.072002,0.071142,0.071026,0.068368,0.062989,0.059912,0.057106,0.055242,0.052444,0.051258,0.04981,0.048335,0.044905,0.043827,0.045399,0.043664,0.044204,0.043352,0.043249,0.043885,0.04582,0.048518,0.051195,0.051529,0.057455,0.054966,0.061078,0.063076,0.068647
0.037178,0.038969,0.040908,0.044435,0.049961,0.054759,0.056192,0.056253,0.057992,0.058868,0.05936,0.059668,0.06024,0.060291,0.060561,0.060905,0.062608,0.06343,0.063539,0.064686,0.064682,0.065656,0.065651,0.065378,0.064825,0.063429,0.062235,0.062213,0.060053,0.05665,0.053647,0.049166,0.046819,0.044603,0.041997,0.040814,0.039736,0.040768,0.041198,0.041852
-0.50893,-0.50838,-0.50824,-0.50774,-0.50779,-0.50773,-0.50785,-0.50818,-0.50891,-0.51111,-0.51031,-0.51057,-0.51069,-0.51152,-0.51208,-0.51189,-0.51173,-0.5127,-0.51252,-0.51258,-0.51372,-0.51496,-0.51588,-0.51573,-0.51607,-0.51642,-0.5166,-0.51676,-0.51745,-0.51736,-0.51754,-0.5176,-0.51758,-0.51752,-0.51748,-0.51748,-0.51741,-0.51618,-0.5163,-0.51498
-1.1055e-09,-1.1189e-09,-5.8956e-10,-3.674e-10,8.9757e-10,3.5487e-10,3.0846e-10,-1.2547e-09,-1.7745e-10,-1.5641e-09,3.4299e-09,2.8549e-09,2.3558e-09,1.67e-09,1.7168e-09,1.2899e-09,9.8747e-10,3.8826e-10,6.3869e-11,-2.6069e-10,-2.9322e-10,1.5812e-10,1.9218e-10,-1.7223e-12,-1.7492e-10,-2.0863e-10,-3.8917e-10,-5.9186e-10,-1.3515e-09,-1.269e-09,-1.088e-09,-8.365e-10,-9.1123e-10,-9.0524e-10,-1.2982e-09,-1.1362e-09,-1.0511e-09,-9.3443e-10,-1.0243e-09,-8.2512e-10
0.064848,0.069087,0.075165,0.079954,0.091958,0.10474,0.11565,0.1343,0.13098,0.13925,0.13985,0.14218,0.14539,0.14751,0.14901,0.14981,0.14974,0.15024,0.15062,0.15076,0.15084,0.15084,0.15017,0.14901,0.14691,0.14687,0.14596,0.14537,0.14486,0.142,0.1414,0.13899,0.13895,0.1374,0.12954,0.11261,0.10647,0.095635,0.088877,0.083564
0.059153,0.057216,0.05745,0.055053,0.053335,0.049857,0.046561,0.042332,0.040124,0.039515,0.038611,0.037656,0.036743,0.034413,0.033074,0.031379,0.031436,0.031549,0.031675,0.031769,0.031555,0.031244,0.02992,0.028793,0.026194,0.026978,0.027956,0.024834,0.024405,0.024753,0.025377,0.025018,0.025029,0.027252,0.030729,0.031331,0.037697,0.040818,0.041217,0.046088
-0.12429,-0.12735,-0.13007,-0.13392,-0.24036,-0.30568,-0.35486,-0.33002,-0.26989,-0.24365,-0.21996,-0.19834,-0.19724,-0.19382,-0.19008,-0.18657,-0.18449,-0.18076,-0.17757,-0.17555,-0.17409,-0.17495,-0.17614,-0.17599,-0.17597,-0.26243,-0.33321,-0.30522,-0.24815,-0.22155,-0.19826,-0.17089,-0.16381,-0.16002,-0.14257,-0.1409,-0.12029,-0.11989,-0.11466,-0.10397
