-0.0037935,0.014915,0.03984,0.061883,0.084597,0.1174,0.12727,0.12889,0.14289,0.15221,0.16759,0.18517,0.18487,0.18971,0.19605,0.19641,0.19718,0.19081,0.1879,0.18231,0.16206,0.16162,0.15321,0.12942,0.11739,0.11062,0.092843,0.07653,0.057343,0.019943,0.01471,-0.0039787,-0.019148,-0.032902,-0.043743,-0.051307,-0.053253,-0.053257
0.96391,0.96109,0.96231,0.96088,0.96024,0.95948,0.95895,0.9582,0.95847,0.95924,0.96044,0.96139,0.96132,0.96171,0.96212,0.96245,0.96293,0.96276,0.96203,0.9623,0.96224,0.96227,0.96235,0.9627,0.96287,0.96401,0.96559,0.9665,0.96884,0.97165,0.97405,0.97672,0.97694,0.97777,0.97787,0.97775,0.97737,0.97753
0.94265,0.9417,0.93931,0.93823,0.93583,0.93492,0.93407,0.93348,0.93314,0.93391,0.93522,0.93622,0.93648,0.93678,0.93779,0.93791,0.93906,0.93916,0.9388,0.9385,0.93817,0.93771,0.93713,0.93693,0.93792,0.93874,0.94083,0.94352,0.94672,0.95294,0.95374,0.95754,0.95788,0.95861,0.96109,0.96099,0.96067,0.96073
0.98307,0.98185,0.97974,0.97891,0.97919,0.97925,0.97933,0.97935,0.97939,0.9797,0.97984,0.97994,0.97998,0.9801,0.98017,0.98018,0.98,0.97841,0.97806,0.97776,0.97813,0.97876,0.97881,0.98004,0.98061,0.9823,0.98265,0.98232,0.98226,0.98179,0.98157,0.98127,0.98111,0.98096,0.98072,0.98074,0.98065,0.98079
0.4562,0.46109,0.46784,0.46744,0.4686,0.46835,0.4687,0.46841,0.46779,0.4686,0.4696,0.46978,0.46969,0.4696,0.46956,0.46938,0.46926,0.47113,0.47674,0.47169,0.47382,0.47545,0.47584,0.47638,0.47708,0.47604,0.47602,0.47541,0.47259,0.47039,0.46514,0.4653,0.46324,0.46207,0.46095,0.45929,0.45946,0.45714
0.9284,0.92563,0.92228,0.92099,0.9194,0.91919,0.91864,0.91822,0.91828,0.91754,0.91677,0.91654,0.91643,0.91616,0.9159,0.91587,0.91591,0.91571,0.91485,0.91462,0.91471,0.91359,0.91278,0.9121,0.91221,0.91269,0.91349,0.91504,0.91811,0.92136,0.92424,0.92365,0.92563,0.92666,0.92798,0.92896,0.92973,0.93182
0.98983,0.99,0.99,0.99006,0.99006,0.99,0.98999,0.98997,0.98996,0.98992,0.98989,0.98981,0.98964,0.98972,0.9897,0.98959,0.98959,0.98947,0.98948,0.98948,0.98948,0.98941,0.98945,0.98957,0.98954,0.98952,0.98956,0.98951,0.98951,0.98954,0.98935,0.98932,0.98931,0.98913,0.98899,0.98891,0.98885,0.98878
0.99559,0.99601,0.9958,0.99585,0.99588,0.99588,0.99607,0.99597,0.99597,0.99606,0.99612,0.99628,0.99638,0.99641,0.99788,0.99893,0.99933,0.99965,0.99967,0.99956,0.99957,0.99953,0.99964,0.99968,0.99965,0.99964,0.99961,0.99961,0.99951,0.9994,0.99937,0.99883,0.99773,0.99776,0.99799,0.99853,0.99881,0.99885
-0.43378,-0.43998,-0.4408,-0.44596,-0.45009,-0.45413,-0.45916,-0.4629,-0.46873,-0.41358,-0.3784,-0.35155,-0.32758,-0.30087,-0.30146,-0.29577,-0.28983,-0.3372,-0.37234,-0.39336,-0.40831,-0.41567,-0.41733,-0.41983,-0.42305,-0.42569,-0.43068,-0.43027,-0.43478,-0.43513,-0.4385,-0.43965,-0.43989,-0.44106,-0.44425,-0.44191,-0.44092,-0.43992
0.93387,0.91617,0.90608,0.89309,0.87876,0.86776,0.85403,0.84116,0.83315,0.87901,0.88297,0.88991,0.89293,0.89348,0.89284,0.89232,0.894,0.91925,0.93393,0.94511,0.96382,0.97126,0.97271,0.96881,0.96292,0.95371,0.94401,0.93547,0.92823,0.92224,0.91743,0.91399,0.91195,0.91093,0.90936,0.90921,0.90781,0.90627
0.90662,0.90802,0.90674,0.90231,0.8986,0.8962,0.90218,0.91012,0.91642,0.91586,0.91708,0.91855,0.91873,0.91872,0.91994,0.9235,0.92725,0.92963,0.91876,0.92934,0.93041,0.92781,0.93532,0.94382,0.94879,0.95194,0.95707,0.96119,0.96577,0.9728,0.9721,0.97541,0.9751,0.97514,0.97513,0.97569,0.97634,0.97732
