0.0093614,0.0068377,0.0042347,-0.00099227,-0.0019481,-0.0078609,-0.014866,-0.020234,-0.025122,-0.03016,-0.033324,-0.037927,-0.037747,-0.038479,-0.039887,-0.041095,-0.04206,-0.042667,-0.042954,-0.043508,-0.043824,-0.043934,-0.043932,-0.043876,-0.043629,-0.043392,-0.042744,-0.042457,-0.041657,-0.041682,-0.040789,-0.040244,-0.039833,-0.039288,-0.03864,-0.038226,-0.037967,-0.037767,-0.037555,-0.037043,-0.036055,-0.03198,-0.032175,-0.029761,-0.023083,-0.010804,-0.0024544,0.014202,0.040192,0.045141,0.047299,0.054244,0.062848,0.064191,0.067561,0.072002,0.075151,0.077259,0.076408,0.080047,0.079308,0.082242,0.086303,0.089391,0.093993,0.092612,0.091728,0.091469,0.090826,0.091002,0.090516,0.089389,0.084193,0.075766,0.059605,0.054547,0.038181,0.012656,-0.00046507,-0.0049324,-0.018142,-0.033282,-0.03876,-0.038944,-0.041239,-0.045158,-0.047156,-0.050048,-0.048795,-0.047255,-0.045723,-0.04683,-0.04708,-0.047238,-0.047189,-0.047075,-0.047047,-0.04693,-0.046791,-0.046674,-0.046628,-0.046537,-0.046384,-0.046211,-0.046145,-0.045983,-0.045764,-0.045555,-0.045503,-0.045492,-0.045314,-0.045255,-0.045054,-0.044785,-0.04474,-0.044727,-0.044708,-0.044474,-0.044385,-0.044349,-0.044279,-0.043957,-0.043496
0.95886,0.96036,0.96168,0.96355,0.9644,0.96517,0.96562,0.96662,0.96746,0.96726,0.96729,0.9673,0.96727,0.96717,0.96696,0.96665,0.96632,0.96599,0.96564,0.96531,0.96533,0.96535,0.9651,0.96492,0.96481,0.9648,0.96482,0.96484,0.96485,0.96486,0.96481,0.9648,0.96475,0.96469,0.96463,0.9646,0.96453,0.96441,0.96437,0.96429,0.96402,0.96382,0.9633,0.96253,0.96117,0.95985,0.95976,0.95985,0.95994,0.9595,0.95947,0.9593,0.95913,0.95915,0.959,0.95887,0.9589,0.95891,0.9588,0.95871,0.95863,0.95857,0.95853,0.95983,0.96153,0.96162,0.96128,0.9611,0.9611,0.96094,0.96078,0.96061,0.95938,0.95864,0.95777,0.95783,0.95759,0.958,0.95829,0.95903,0.95966,0.96087,0.95997,0.96041,0.96061,0.96068,0.9608,0.9608,0.96085,0.96089,0.96091,0.96092,0.96092,0.96092,0.96091,0.96091,0.9609,0.96087,0.96084,0.96082,0.9608,0.96078,0.96075,0.96073,0.96072,0.96071,0.96071,0.9607,0.96067,0.96066,0.96066,0.96066,0.96062,0.96061,0.96061,0.96061,0.96057,0.96056,0.96052,0.96048,0.96047,0.96043,0.96042
0.93227,0.93338,0.93491,0.93735,0.94029,0.94063,0.94307,0.9432,0.94355,0.9436,0.94426,0.94408,0.94384,0.94405,0.94398,0.9438,0.94352,0.94342,0.9421,0.94285,0.94284,0.94281,0.94195,0.94125,0.94141,0.94099,0.94076,0.94076,0.94073,0.94071,0.94068,0.94068,0.94068,0.94064,0.94061,0.94059,0.94054,0.94046,0.94037,0.94035,0.94042,0.94036,0.94032,0.94025,0.93987,0.93972,0.93809,0.93737,0.93715,0.93589,0.93586,0.93523,0.93494,0.93464,0.93421,0.93389,0.93285,0.9328,0.93292,0.93252,0.93224,0.93204,0.93187,0.93447,0.93764,0.93638,0.93705,0.9366,0.93646,0.93594,0.93514,0.93416,0.93432,0.93355,0.93326,0.93321,0.93322,0.93343,0.93352,0.93459,0.93394,0.9346,0.9349,0.93505,0.93513,0.93526,0.93533,0.93532,0.93529,0.93528,0.93524,0.93522,0.93517,0.9351,0.93509,0.93504,0.93502,0.93502,0.93497,0.9349,0.93489,0.93485,0.9348,0.93477,0.93476,0.93473,0.93472,0.93467,0.93465,0.93464,0.93461,0.9346,0.93456,0.93454,0.93454,0.93453,0.9345,0.9345,0.93449,0.93449,0.9345,0.9345,0.93449
0.98966,0.9922,0.99337,0.99379,0.99491,0.99652,0.99661,0.99698,0.99722,0.9976,0.99788,0.99806,0.99821,0.99831,0.99844,0.99853,0.99884,0.99888,0.99896,0.99898,0.99904,0.99911,0.9991,0.99908,0.99907,0.99905,0.99904,0.99909,0.99912,0.99912,0.99914,0.99913,0.99913,0.99913,0.99914,0.99913,0.99913,0.99913,0.99912,0.99906,0.99866,0.99772,0.9963,0.9944,0.99234,0.9905,0.98995,0.98891,0.98803,0.98811,0.98693,0.98649,0.98547,0.98384,0.98412,0.98393,0.98328,0.98267,0.98228,0.982,0.98105,0.98097,0.98057,0.98044,0.98008,0.97968,0.97959,0.97926,0.97915,0.97923,0.97991,0.9805,0.98173,0.98184,0.98276,0.98314,0.98328,0.98339,0.98343,0.98326,0.98327,0.98322,0.98329,0.9834,0.98348,0.98368,0.9838,0.98395,0.9842,0.9844,0.98455,0.98454,0.98508,0.98514,0.98534,0.98544,0.9859,0.98595,0.98616,0.98632,0.98636,0.9864,0.98654,0.98651,0.98693,0.98675,0.98691,0.98711,0.98727,0.98744,0.98774,0.98771,0.98772,0.98791,0.98806,0.98819,0.98844,0.98849,0.98882,0.98925,0.98983,0.99002,0.99054
0.44804,0.44809,0.44458,0.44453,0.4423,0.44083,0.43921,0.43789,0.437,0.43324,0.43292,0.43132,0.4301,0.4294,0.42847,0.42849,0.42818,0.42745,0.42736,0.4273,0.427,0.4267,0.4265,0.42634,0.42623,0.42623,0.42619,0.42605,0.42592,0.42577,0.42548,0.42547,0.42543,0.42525,0.4252,0.42507,0.4249,0.42487,0.42489,0.42492,0.42496,0.42499,0.42552,0.42704,0.42818,0.42895,0.42782,0.42859,0.42772,0.4256,0.42266,0.4226,0.42101,0.41941,0.4199,0.41718,0.41743,0.41363,0.41357,0.41252,0.41171,0.41109,0.41081,0.40925,0.40794,0.41045,0.41095,0.41184,0.4137,0.41463,0.41563,0.41762,0.41956,0.42066,0.4207,0.42133,0.42283,0.42401,0.42551,0.42932,0.43165,0.43344,0.43373,0.43455,0.4351,0.43603,0.43668,0.43721,0.43795,0.43798,0.43834,0.43844,0.43844,0.43877,0.43902,0.4392,0.43934,0.43943,0.43964,0.43966,0.4396,0.43969,0.43976,0.43979,0.43977,0.43978,0.43981,0.43982,0.43984,0.43985,0.43987,0.43987,0.4399,0.43993,0.43993,0.43994,0.43995,0.43994,0.43993,0.43992,0.43992,0.4399,0.43989
0.92441,0.92716,0.92908,0.93166,0.93344,0.93535,0.93762,0.93871,0.93891,0.93966,0.94048,0.9411,0.94213,0.94402,0.94407,0.94454,0.94446,0.94434,0.94418,0.94442,0.94435,0.94435,0.94427,0.94416,0.94403,0.94393,0.94391,0.94386,0.94382,0.94372,0.9437,0.94368,0.94363,0.94359,0.94337,0.94331,0.94312,0.9431,0.94312,0.94311,0.94287,0.94227,0.94137,0.93974,0.93711,0.93648,0.93668,0.9359,0.93595,0.93645,0.937,0.93758,0.93778,0.93814,0.9382,0.93847,0.93876,0.93901,0.939,0.93914,0.93917,0.9393,0.93956,0.94019,0.94029,0.93927,0.93777,0.93511,0.93528,0.93448,0.93363,0.9318,0.93205,0.93117,0.9309,0.93105,0.93216,0.93378,0.93359,0.9344,0.93514,0.93565,0.93596,0.93632,0.93662,0.93715,0.93759,0.93758,0.93763,0.93766,0.93764,0.93766,0.93766,0.93768,0.9377,0.9377,0.93768,0.93763,0.93765,0.93759,0.93761,0.93763,0.9376,0.93759,0.93759,0.93759,0.93757,0.93754,0.93751,0.93751,0.93749,0.93745,0.93741,0.93736,0.93733,0.93732,0.9373,0.93727,0.93726,0.93724,0.93723,0.93718,0.93714
0.99177,0.99202,0.99223,0.99256,0.99266,0.99275,0.99259,0.99223,0.99143,0.99076,0.99049,0.99005,0.98976,0.9895,0.98938,0.98917,0.98926,0.9893,0.9894,0.98955,0.98968,0.98977,0.98986,0.98991,0.99,0.99007,0.99011,0.99014,0.99015,0.99018,0.99021,0.99021,0.99023,0.99026,0.99028,0.9903,0.99032,0.99034,0.99035,0.99043,0.9907,0.99175,0.99141,0.99171,0.99252,0.99216,0.99244,0.99248,0.99255,0.99257,0.99256,0.99257,0.99257,0.99257,0.99257,0.99258,0.99258,0.99259,0.99259,0.99259,0.99258,0.99257,0.99257,0.9926,0.99263,0.99273,0.99283,0.99345,0.99322,0.99353,0.99399,0.99442,0.99407,0.99431,0.99394,0.99358,0.99326,0.993,0.99269,0.99246,0.99174,0.99186,0.9914,0.99087,0.99003,0.99002,0.99002,0.99017,0.99045,0.9904,0.99145,0.99145,0.99175,0.99169,0.99161,0.99179,0.99174,0.99179,0.99179,0.99179,0.99178,0.99178,0.99177,0.99175,0.99174,0.99174,0.99174,0.99174,0.99174,0.99174,0.99172,0.99171,0.99171,0.99172,0.99171,0.99171,0.9917,0.9917,0.9917,0.99167,0.99166,0.99168,0.99169
0.99953,0.99962,0.99963,0.9995,0.99922,0.99901,0.99888,0.99859,0.99835,0.99823,0.99817,0.99818,0.99819,0.99813,0.99908,0.99972,0.99988,0.99987,0.99989,0.99988,0.99987,0.99985,0.99972,0.99956,0.9995,0.99944,0.99933,0.9992,0.99916,0.99915,0.99914,0.99912,0.99911,0.99909,0.99906,0.99908,0.99907,0.99906,0.99903,0.99902,0.99903,0.99901,0.99884,0.99862,0.99755,0.99562,0.9948,0.99359,0.99126,0.99073,0.98996,0.98927,0.98937,0.9885,0.98837,0.98811,0.98828,0.98856,0.98933,0.98961,0.99011,0.99084,0.9914,0.99212,0.99224,0.99273,0.99356,0.99361,0.99599,0.99804,0.99834,0.99844,0.99857,0.99867,0.99869,0.99873,0.99824,0.99678,0.99609,0.99673,0.99715,0.99724,0.99727,0.99737,0.99748,0.99791,0.99807,0.99832,0.99915,0.99952,0.99941,0.99931,0.99922,0.99911,0.99907,0.99894,0.99857,0.99815,0.99783,0.9978,0.99765,0.99792,0.99812,0.99814,0.9988,0.99908,0.99895,0.99898,0.999,0.99897,0.99893,0.99888,0.99888,0.99888,0.99886,0.99884,0.99882,0.9974,0.99692,0.99766,0.99812,0.99804,0.99811
-0.45547,-0.45146,-0.44785,-0.44477,-0.44227,-0.43739,-0.43731,-0.43507,-0.43351,-0.43238,-0.43004,-0.42762,-0.4249,-0.42477,-0.42393,-0.42324,-0.42268,-0.42267,-0.42242,-0.42223,-0.42215,-0.42216,-0.42218,-0.42222,-0.42224,-0.42228,-0.4223,-0.42237,-0.42242,-0.42259,-0.42267,-0.42283,-0.42309,-0.42316,-0.42338,-0.42343,-0.42365,-0.42393,-0.4242,-0.42442,-0.42466,-0.42503,-0.4247,-0.42457,-0.43887,-0.452,-0.45506,-0.45796,-0.46418,-0.46826,-0.47486,-0.47832,-0.47909,-0.48217,-0.48461,-0.48991,-0.49203,-0.49352,-0.49484,-0.49625,-0.49836,-0.49815,-0.5028,-0.43174,-0.38864,-0.38817,-0.40723,-0.40914,-0.41281,-0.41391,-0.41365,-0.4128,-0.41276,-0.41291,-0.41442,-0.41861,-0.42088,-0.42455,-0.42932,-0.42973,-0.43337,-0.43362,-0.4388,-0.43534,-0.43464,-0.43374,-0.43664,-0.43832,-0.4393,-0.43921,-0.44005,-0.44005,-0.43982,-0.44019,-0.44019,-0.44036,-0.44035,-0.44042,-0.44047,-0.44048,-0.44047,-0.44047,-0.44046,-0.44045,-0.44048,-0.44066,-0.44083,-0.44083,-0.44085,-0.44085,-0.44086,-0.44088,-0.44088,-0.44089,-0.44089,-0.44091,-0.44094,-0.44097,-0.44097,-0.44097,-0.44095,-0.44093,-0.44093
0.91957,0.92268,0.92393,0.92405,0.92378,0.92358,0.92221,0.92094,0.91965,0.91887,0.91794,0.9172,0.91606,0.9158,0.91509,0.91463,0.91432,0.91401,0.92866,0.93358,0.93677,0.93853,0.93909,0.93921,0.93922,0.93926,0.93925,0.93917,0.93908,0.93895,0.93873,0.93878,0.9386,0.93846,0.93848,0.93835,0.93838,0.93836,0.93631,0.9355,0.93502,0.93435,0.9354,0.93654,0.9239,0.91082,0.8989,0.88502,0.87389,0.86523,0.85581,0.85601,0.85225,0.84835,0.84715,0.84784,0.84764,0.84332,0.84294,0.84332,0.84334,0.8418,0.84183,0.90172,0.91807,0.92504,0.93566,0.94643,0.95023,0.94893,0.94669,0.9426,0.94068,0.93966,0.93685,0.93384,0.9275,0.92638,0.93095,0.93339,0.93303,0.93214,0.92983,0.92979,0.92921,0.9286,0.92848,0.92844,0.9285,0.92857,0.92882,0.92877,0.92892,0.92921,0.9299,0.92998,0.93069,0.93032,0.93072,0.93068,0.93103,0.93105,0.93106,0.9316,0.9316,0.93158,0.93152,0.93145,0.93139,0.93146,0.93148,0.93148,0.9315,0.93149,0.93148,0.93149,0.9315,0.93151,0.93155,0.93159,0.92957,0.92713,0.92476
