0.010286,0.010467,0.010434,0.010322,0.0095237,0.010227,0.009917,0.0098173,0.0095611,0.009301,0.0083545,0.0072477,0.0031397,0.0031211,0.00092328,-0.0022077,-0.0099581,-0.01772,-0.021294,-0.023617,-0.024566,-0.024729,-0.023855,-0.023574,-0.02355,-0.014824,-0.016914,-0.016459,-0.014107,-0.010133,-0.010628,-0.011161,-0.012276,-0.01394,-0.015216,-0.015469,-0.015064,-0.014251,-0.012601,-0.010356,-0.0077922,-0.0028745,-0.0014754,-0.00013943,-3.2588e-05,0.0013254,0.0012314,0.0020955,0.0017854,0.002542,0.0028882,0.0030845,0.003299,0.0034491,0.0036727,0.0038632,0.0040494,0.0043425,0.0045456,0.0046853,0.0046676,0.0047906,0.0049081,0.004936,0.0049366,0.0050333,0.005164,0.0052828,0.0054005,0.0055166,0.0055346,0.0056102,0.0056994,0.0057556,0.0057746,0.0058506,0.0059027,0.0058987,0.0058932,0.0058886
0.2661,0.26627,0.26627,0.2662,0.26626,0.26623,0.26618,0.26621,0.2665,0.26714,0.26826,0.26999,0.27399,0.27377,0.27552,0.27245,0.26867,0.26377,0.26195,0.26193,0.26161,0.26213,0.26306,0.26338,0.26449,0.26638,0.26863,0.27159,0.26954,0.26813,0.26772,0.26773,0.2676,0.2679,0.26586,0.26219,0.25769,0.24719,0.24554,0.2437,0.23995,0.23812,0.23722,0.23572,0.23522,0.23453,0.23403,0.23389,0.23395,0.23418,0.23427,0.23485,0.23462,0.23473,0.23528,0.23618,0.23615,0.2369,0.23771,0.23859,0.23954,0.24054,0.2415,0.24317,0.2447,0.24605,0.24593,0.24724,0.2472,0.24972,0.24852,0.2496,0.25033,0.25099,0.25159,0.25289,0.25272,0.25387,0.25481,0.25489
-0.33736,-0.33905,-0.34071,-0.34195,-0.34285,-0.34351,-0.34429,-0.34529,-0.34589,-0.34638,-0.34636,-0.34711,-0.34747,-0.3476,-0.34772,-0.34712,-0.3488,-0.3499,-0.35034,-0.35134,-0.35124,-0.35212,-0.35322,-0.35311,-0.35463,-0.35497,-0.35351,-0.35296,-0.35236,-0.35245,-0.35232,-0.35211,-0.35178,-0.35103,-0.34836,-0.34462,-0.34047,-0.33565,-0.33061,-0.3251,-0.32134,-0.31602,-0.31567,-0.31232,-0.30893,-0.30734,-0.30766,-0.30706,-0.30692,-0.30695,-0.30709,-0.30749,-0.30862,-0.30881,-0.30911,-0.3094,-0.31024,-0.31026,-0.31035,-0.31052,-0.31088,-0.31427,-0.31462,-0.31439,-0.31625,-0.318,-0.31782,-0.31792,-0.319,-0.3203,-0.32049,-0.32184,-0.32169,-0.32356,-0.32519,-0.32605,-0.32657,-0.32698,-0.32749,-0.32837
-0.11061,-0.10725,-0.10298,-0.09555,-0.093147,-0.087283,-0.076524,-0.065045,-0.055336,-0.041647,-0.039315,-0.033946,-0.034255,-0.039422,-0.053164,-0.07348,-0.098373,-0.1249,-0.15136,-0.17708,-0.21155,-0.23082,-0.23183,-0.24037,-0.24053,-0.23914,-0.23153,-0.21718,-0.19615,-0.15871,-0.14869,-0.10337,-0.076739,-0.069359,-0.044493,-0.025798,-0.012183,0.0022227,0.0053008,0.0047482,0.0045558,0.0016335,-0.0018843,-0.0032814,-0.0031258,-0.003176,-0.0040691,-0.0043697,-0.0053691,-0.0054069,-0.005265,-0.0053716,-0.005427,-0.0064048,-0.0059738,-0.0066606,-0.0074095,-0.0083133,-0.009333,-0.0095243,-0.010403,-0.010374,-0.0117,-0.012904,-0.012685,-0.013543,-0.014138,-0.014572,-0.014598,-0.014833,-0.015141,-0.015217,-0.015483,-0.015593,-0.016027,-0.016682,-0.016753,-0.016723,-0.016725,-0.0172
-0.016597,-0.01648,-0.016279,-0.016257,-0.015863,-0.014531,-0.013836,-0.012616,-0.010845,-0.0093857,-0.0088505,-0.0076788,-0.0082945,-0.0090027,-0.0087346,-0.0090775,-0.0089781,-0.010713,-0.010448,-0.012476,-0.013293,-0.015072,-0.01466,-0.016204,-0.015962,-0.016067,-0.015018,-0.01387,-0.013877,-0.013832,-0.013871,-0.013644,-0.013697,-0.012911,-0.01232,-0.011344,-0.0099193,-0.0057166,-0.0069152,-0.0058239,-0.0054266,-0.0053507,-0.0031484,-0.0025986,-0.0015193,-0.00029879,-0.00052989,0.00010016,0.00039932,0.00050074,0.00048685,0.00045262,0.00040003,0.00034372,0.00028827,0.00019084,0.000108,5.3058e-05,2.2595e-05,1.2892e-05,1.8987e-05,1.826e-05,1.5511e-05,9.8636e-06,7.6636e-06,1.3679e-06,-1.915e-06,-9.9222e-06,-9.0354e-06,-8.8782e-06,-7.7962e-06,-4.8962e-06,-3.4659e-06,-4.5433e-06,-2.5378e-06,2.9604e-06,1.0285e-05,2.1504e-05,4.0755e-05,3.9088e-05
-0.22853,-0.22267,-0.21637,-0.21808,-0.21213,-0.20237,-0.18677,-0.15705,-0.12234,-0.093569,-0.072553,-0.044907,-0.028386,-0.017765,-0.0094222,-0.0035339,0.0032344,0.0094848,0.016514,0.023628,0.027879,0.03293,0.035557,0.036123,0.033953,0.035069,0.025359,0.033167,0.027659,0.024988,0.025449,0.025892,0.026351,0.025313,0.02401,0.023515,0.021659,0.017503,0.013483,0.0091691,0.0092839,-0.022163,-0.034026,-0.047502,-0.058683,-0.068455,-0.071243,-0.073083,-0.077764,-0.07985,-0.053304,-0.040504,-0.027179,-0.014894,0.0017035,0.0023717,0.0064911,0.0081201,0.012122,0.014533,0.015485,0.015621,0.016696,0.017057,0.016854,0.016456,-0.0076208,-0.020607,-0.032201,-0.023153,-0.013036,-0.0073399,-0.0016242,0.0013589,0.0049258,0.0053052,0.007486,0.0075985,0.0085426,0.011381
-0.52202,-0.50694,-0.47973,-0.45017,-0.40603,-0.35747,-0.31189,-0.28229,-0.27076,-0.25456,-0.24276,-0.2203,-0.19792,-0.17517,-0.15975,-0.14426,-0.13651,-0.12888,-0.12909,-0.12053,-0.10903,-0.10567,-0.10655,-0.10075,-0.10075,-0.1007,-0.099526,-0.09736,-0.089156,-0.086428,-0.090813,-0.092571,-0.092352,-0.093705,-0.094998,-0.097038,-0.098158,-0.10368,-0.10673,-0.11242,-0.12258,-0.13506,-0.1534,-0.16301,-0.17739,-0.17597,-0.17783,-0.18357,-0.18618,-0.18998,-0.17921,-0.16099,-0.1484,-0.13676,-0.13449,-0.12612,-0.12428,-0.12653,-0.12865,-0.13127,-0.12786,-0.1299,-0.13001,-0.1335,-0.13482,-0.13815,-0.14599,-0.15432,-0.15854,-0.15811,-0.15499,-0.15358,-0.15118,-0.14922,-0.14261,-0.14366,-0.14261,-0.14125,-0.14146,-0.14114
-0.22525,-0.17774,-0.14296,-0.11126,-0.070091,-0.040622,-0.039576,-0.033471,-0.014883,-0.010921,-0.015218,-0.019392,-0.013245,-0.0083968,0.014608,0.020343,0.006342,0.0089724,0.0073808,0.00028152,-0.0080571,-0.016226,-0.02332,-0.023945,-0.026343,-0.0257,-0.023744,-0.024086,-0.027848,-0.031351,-0.033607,-0.035055,-0.034429,-0.03403,-0.03207,-0.029775,-0.028551,-0.028943,-0.029076,-0.025528,-0.021923,-0.014018,-0.015411,-0.017028,-0.01841,-0.030527,-0.030701,-0.037608,-0.037014,-0.036519,-0.034914,-0.03532,-0.034824,-0.034252,-0.031953,-0.024534,-0.028697,-0.029597,-0.031495,-0.031211,-0.030686,-0.044599,-0.055451,-0.065877,-0.067022,-0.067108,-0.070665,-0.074112,-0.072195,-0.068498,-0.061977,-0.052462,-0.045035,-0.041936,-0.037477,-0.034872,-0.033956,-0.033265,-0.032593,-0.031987
0.015968,0.015682,0.015687,0.01546,0.014658,0.013016,0.012439,0.011573,0.010213,0.0094434,0.0094519,0.0079705,0.0072183,0.0074126,0.0078815,0.0093747,0.010474,0.011123,0.011941,0.013202,0.013755,0.014441,0.014921,0.015367,0.014245,0.014066,0.012908,0.012726,0.014011,0.014206,0.014433,0.014571,0.014414,0.013915,0.012801,0.010464,0.0099856,0.007586,0.0065938,0.0043299,0.003011,0.0023586,0.001456,0.00095199,0.00052453,0.00028698,0.00015503,-0.00032482,-0.00018081,-0.00053478,-0.00064671,-0.00062127,-0.00059092,-0.00052874,-0.00043479,-0.00034787,-0.00027585,-0.00024704,-0.00026557,-0.00028843,-0.00031632,-0.00032097,-0.0003096,-0.00030646,-0.00029024,-0.00027451,-0.00025624,-0.00023718,-0.00022086,-0.00020594,-0.00019699,-0.00012323,-0.00012323,-7.0449e-05,-8.9432e-05,-0.00012083,-0.00018142,-0.00024715,-0.00029792,-0.00030468
-0.30782,-0.30878,-0.28757,-0.26183,-0.2389,-0.20063,-0.1646,-0.1338,-0.10689,-0.09142,-0.10012,-0.12607,-0.16322,-0.19964,-0.22415,-0.22969,-0.28088,-0.2977,-0.30791,-0.31412,-0.31824,-0.32705,-0.32986,-0.33843,-0.33408,-0.31564,-0.30052,-0.26916,-0.21665,-0.16968,-0.10252,-0.063744,-0.019765,0.022854,0.048193,0.06629,0.081411,0.081595,0.078203,0.071388,0.063517,0.04746,0.02694,0.012025,-0.0056857,-0.025221,-0.055199,-0.069507,-0.07686,-0.069963,-0.064482,-0.061356,-0.057683,-0.055184,-0.053346,-0.05148,-0.050108,-0.048226,-0.046909,-0.045893,-0.045335,-0.044911,-0.044306,-0.043558,-0.042656,-0.042043,-0.041594,-0.041262,-0.041256,-0.041088,-0.040919,-0.040926,-0.040989,-0.040936,-0.040914,-0.040944,-0.040973,-0.040995,-0.041,-0.04098
