-0.041997,-0.041941,-0.041986,-0.042519,-0.045365,-0.049755,-0.062122,-0.070575,-0.087329,-0.11049,-0.11075,-0.1269,-0.12624,-0.13331,-0.13887,-0.14529,-0.15612,-0.15729,-0.1615,-0.1599,-0.15815,-0.15889,-0.156,-0.15609,-0.15515,-0.15331,-0.15097,-0.13933,-0.12571,-0.11824,-0.09945,-0.093833,-0.088546,-0.074522,-0.069764,-0.061264,-0.060726,-0.058081,-0.055627,-0.053754
0.96298,0.96219,0.96206,0.96176,0.96124,0.961,0.96057,0.96027,0.95998,0.95992,0.95977,0.95932,0.95877,0.95829,0.95824,0.95821,0.9582,0.95821,0.95818,0.95814,0.95812,0.95818,0.95825,0.95868,0.95879,0.95917,0.95943,0.9598,0.96025,0.96088,0.96186,0.96304,0.96466,0.96585,0.96734,0.9684,0.96948,0.97021,0.97108,0.97166
0.93789,0.93754,0.93754,0.93738,0.93737,0.93739,0.93704,0.93663,0.93579,0.93567,0.93573,0.93568,0.9352,0.93472,0.93451,0.93394,0.93338,0.9331,0.93276,0.93275,0.93266,0.93261,0.93256,0.93237,0.93213,0.93193,0.93181,0.93217,0.93411,0.93635,0.93776,0.93973,0.94221,0.94387,0.94633,0.94791,0.95094,0.95096,0.9519,0.95249
0.99417,0.99414,0.99358,0.99256,0.99161,0.98962,0.98724,0.98475,0.98338,0.98249,0.98195,0.98034,0.97851,0.97719,0.97664,0.9764,0.97598,0.97574,0.97534,0.97454,0.97446,0.97477,0.9752,0.97784,0.97958,0.98116,0.98425,0.98662,0.98808,0.98862,0.98887,0.98893,0.98903,0.98902,0.98909,0.98919,0.98938,0.98937,0.98942,0.98948
0.44274,0.44272,0.44292,0.44387,0.44428,0.44368,0.44349,0.43659,0.42926,0.42834,0.42429,0.42396,0.42248,0.4219,0.42185,0.41434,0.40714,0.40492,0.41323,0.42437,0.43648,0.43925,0.44278,0.44336,0.44124,0.43883,0.43698,0.43745,0.43724,0.43821,0.44059,0.44217,0.44319,0.44486,0.44448,0.44438,0.44818,0.44824,0.44786,0.44756
0.9336,0.93086,0.93088,0.93169,0.92411,0.92113,0.92914,0.9235,0.91305,0.89928,0.88367,0.86804,0.85284,0.84159,0.8359,0.8501,0.86704,0.87561,0.88041,0.90857,0.91854,0.92842,0.93133,0.9279,0.91926,0.9463,0.94987,0.94615,0.93839,0.93288,0.93858,0.94224,0.94275,0.94234,0.94052,0.93876,0.93767,0.93718,0.93609,0.93143
0.9864,0.98308,0.97567,0.96541,0.90037,0.89988,0.90229,0.90131,0.89964,0.90013,0.90076,0.90224,0.90424,0.90565,0.90364,0.89124,0.87624,0.87058,0.88138,0.89071,0.90073,0.91748,0.92988,0.93932,0.95528,0.97024,0.97745,0.97997,0.98087,0.98129,0.98258,0.98373,0.98435,0.9847,0.98489,0.98511,0.98512,0.98516,0.98524,0.98422
0.99858,0.99793,0.99813,0.99717,0.96173,0.98977,0.99569,0.99743,0.99591,0.99421,0.99145,0.98801,0.98704,0.98614,0.9887,0.99144,0.99244,0.9903,0.98309,0.99012,0.99238,0.99387,0.99535,0.99562,0.9962,0.99837,0.99926,0.99916,0.99862,0.99792,0.99752,0.99705,0.99693,0.99751,0.99835,0.99861,0.99893,0.99913,0.99918,0.99909
-0.43425,-0.43427,-0.43439,-0.43433,-0.4335,-0.43304,-0.43324,-0.43366,-0.43349,-0.43369,-0.43362,-0.43431,-0.43754,-0.4371,-0.43703,-0.43691,-0.43704,-0.43706,-0.43747,-0.43792,-0.43912,-0.43904,-0.43893,-0.43861,-0.4387,-0.43842,-0.43792,-0.43663,-0.43689,-0.43662,-0.43679,-0.43575,-0.43562,-0.43572,-0.43625,-0.43649,-0.43722,-0.43846,-0.43862,-0.43856
0.91414,0.91405,0.91418,0.91398,0.92362,0.92862,0.93096,0.93196,0.93196,0.93243,0.93271,0.93204,0.93013,0.92646,0.9234,0.921,0.92501,0.92836,0.92574,0.9208,0.91723,0.91402,0.91264,0.90994,0.91007,0.91012,0.91056,0.91199,0.91231,0.91291,0.91227,0.9115,0.91058,0.90983,0.90955,0.90941,0.90942,0.90941,0.90902,0.90903
0.98294,0.98306,0.98315,0.98329,0.98438,0.98536,0.9858,0.98615,0.98593,0.98566,0.9854,0.98556,0.98536,0.98485,0.98436,0.9846,0.98488,0.98525,0.98482,0.98426,0.9841,0.98391,0.98374,0.98392,0.98384,0.9837,0.98344,0.9822,0.98223,0.98239,0.98251,0.98234,0.98227,0.98214,0.98168,0.98164,0.9815,0.98139,0.98136,0.98134
0.99911,0.9985,0.99911,0.99961,0.99967,0.99967,0.99986,0.99991,0.99992,0.99917,0.99594,0.99237,0.99051,0.99082,0.9908,0.98782,0.98314,0.97957,0.98423,0.99019,0.99223,0.99398,0.99594,0.9984,0.99963,0.99994,0.99997,0.99994,0.99985,0.99976,0.99974,0.99973,0.99972,0.99961,0.99946,0.99934,0.99957,0.99961,0.99947,0.99974
