0.012083,0.015416,0.017766,0.017424,0.018117,0.017998,0.017191,0.017596,0.016691,0.016199,0.015333,0.017362,0.017096,0.016893,0.0152,0.013761,0.010938,0.0078109,0.0040486,0.0038541
0.11027,0.12716,0.14358,0.15768,0.1825,0.18565,0.20296,0.20665,0.21641,0.22454,0.22901,0.23632,0.24183,0.24736,0.25466,0.25799,0.26363,0.2636,0.2644,0.26662
-0.16063,-0.18475,-0.21986,-0.23505,-0.2372,-0.24951,-0.26644,-0.27774,-0.2843,-0.28488,-0.29102,-0.30224,-0.30636,-0.3129,-0.31883,-0.32849,-0.32611,-0.33007,-0.33191,-0.33397
-0.078742,-0.079689,-0.076296,-0.072291,-0.072264,-0.071482,-0.070834,-0.070153,-0.070312,-0.069835,-0.069485,-0.068775,-0.068483,-0.062257,-0.051328,-0.039859,-0.032488,-0.032465,-0.032846,-0.035611
-0.011363,-0.013497,-0.014209,-0.014258,-0.014233,-0.014123,-0.013706,-0.013504,-0.013417,-0.013012,-0.012892,-0.013766,-0.013538,-0.014627,-0.014867,-0.014079,-0.013174,-0.01276,-0.011892,-0.0097266
0.020077,0.021077,0.023587,0.024876,0.026913,0.027104,0.028114,0.026718,0.02529,0.019133,0.019067,0.017244,0.016931,0.014497,0.0078113,0.004546,-0.0023542,-0.0044778,-0.0026774,-0.0030414
-0.077277,-0.082127,-0.080423,-0.080818,-0.082101,-0.093457,-0.10281,-0.10402,-0.10486,-0.1036,-0.098897,-0.094577,-0.088216,-0.087579,-0.083913,-0.083103,-0.082723,-0.081093,-0.08148,-0.083253
-0.036104,-0.030775,-0.025595,-0.02529,-0.022003,-0.031856,-0.041448,-0.05331,-0.074537,-0.085169,-0.094313,-0.12314,-0.14931,-0.15946,-0.16485,-0.19016,-0.22008,-0.24476,-0.2725,-0.2855
0.010413,0.010747,0.01161,0.011724,0.011756,0.01163,0.011571,0.011427,0.011296,0.011238,0.011305,0.012174,0.012815,0.013476,0.013455,0.012773,0.012982,0.011681,0.011662,0.010725
-0.34068,-0.38986,-0.41663,-0.43554,-0.46467,-0.48452,-0.49502,0.15551,0.11322,-0.24929,-0.24974,-0.22384,-0.19635,-0.15468,-0.12739,-0.093786,-0.059712,-0.036242,-0.024031,-0.011611
-0.4561,-0.48046,-0.51959,-0.55454,-0.56356,-0.56378,-0.56505,-0.6735,-0.69708,-0.59794,-0.57302,-0.46458,-0.42679,-0.37445,-0.32624,-0.26854,-0.26732,-0.22899,-0.21556,-0.20994
-0.12084,-0.083957,-0.07969,-0.055106,-0.059118,-0.034467,-0.036201,-0.036316,-0.034602,-0.1084,-0.043255,-0.051747,-0.032546,-0.021775,-0.018941,-0.01633,-0.021729,-0.031623,-0.043769,-0.054068
-9.5836e-10,-7.5906e-10,-7.5338e-10,-5.0787e-10,-1.0151e-09,-5.8834e-10,-4.4962e-10,-1.0921e-09,-1.2953e-09,-2.1058e-09,-1.4523e-09,-2.0717e-09,-2.6027e-09,-3.0561e-09,-2.6437e-09,-2.4029e-09,-2.9599e-09,-2.0321e-09,-1.2851e-09,-1.4286e-09
0.071001,0.076798,0.079777,0.081513,0.084769,0.083211,0.085434,0.086198,0.088027,0.086725,0.087934,0.088936,0.090153,0.091326,0.091238,0.09042,0.087402,0.084759,0.082085,0.08027
0.043771,0.043861,0.045734,0.045092,0.044803,0.046894,0.051802,0.05,0.052547,0.051843,0.051255,0.052808,0.053624,0.053276,0.051309,0.045855,0.040599,0.038231,0.03848,0.034851
-0.41046,-0.44252,-0.45946,-0.47697,-0.47811,-0.48111,-0.48659,-0.48701,-0.48831,-0.31429,-0.25147,-0.30833,-0.36766,-0.24701,-0.18283,-0.26703,-0.33763,-0.38253,-0.42371,-0.44767
-4.7672e-10,-1.0528e-09,-1.0623e-09,-9.12e-10,-2.5393e-09,-1.9854e-09,-1.7038e-09,-1.8268e-09,-1.7268e-09,-1.4467e-09,-1.6465e-09,-1.9917e-09,-3.2265e-09,-3.4085e-09,-3.5032e-09,-3.7924e-09,-3.9034e-09,-3.6437e-09,-3.3518e-09,-3.135e-09
0.12524,0.15681,0.15549,0.16257,0.16821,0.16889,0.17269,0.17271,0.17219,0.16961,0.16754,0.16635,0.16531,0.16024,0.1563,0.1446,0.1255,0.11918,0.10281,0.091745
0.04568,0.045692,0.044801,0.04499,0.044757,0.044709,0.044414,0.044428,0.044556,0.044997,0.045356,0.044843,0.043235,0.043638,0.042404,0.043563,0.04453,0.046415,0.047631,0.048199
-0.47845,-0.38357,-0.31273,-0.263,-0.21802,-0.16518,-0.16633,-0.23449,-0.30205,-0.3424,-0.37778,-0.39842,-0.42143,-0.42517,-0.4425,-0.45384,-0.45178,-0.46074,-0.46744,-0.47881
