-0.044005,-0.043945,-0.04398,-0.043958,-0.043922,-0.043915,-0.043948,-0.043934,-0.043934,-0.043937,-0.044226,-0.048623,-0.048276,-0.052139,-0.056598,-0.070516,-0.078726,-0.094775,-0.10911,-0.12856,-0.14561,-0.14466,-0.15233,-0.1565,-0.16107,-0.1676,-0.17594,-0.17533,-0.17946,-0.18285,-0.18617,-0.18908,-0.194,-0.1943,-0.19622,-0.19798,-0.19729,-0.19598,-0.19191,-0.19061,-0.18786,-0.17628,-0.1701,-0.16906,-0.16239,-0.15692,-0.14142,-0.14139,-0.12973,-0.11869,-0.10649,-0.094568,-0.083402,-0.067204,-0.062581,-0.053189,-0.039925,-0.041035,-0.037135,-0.03303
0.96409,0.96364,0.96331,0.96307,0.96305,0.96293,0.96282,0.96283,0.96277,0.96264,0.96237,0.96097,0.96108,0.96093,0.96056,0.96007,0.95987,0.95977,0.95945,0.95925,0.95882,0.95873,0.95838,0.95826,0.9581,0.95805,0.95807,0.95809,0.95812,0.95819,0.95831,0.9583,0.9583,0.95829,0.95827,0.95824,0.95819,0.95821,0.95808,0.95803,0.95781,0.95752,0.95709,0.95707,0.95709,0.95728,0.95769,0.96025,0.96018,0.9627,0.96691,0.96732,0.97097,0.97457,0.98069,0.98068,0.98292,0.98553,0.9863,0.98718
0.94104,0.94036,0.94047,0.9399,0.9395,0.93951,0.93936,0.93925,0.9392,0.93915,0.93914,0.93911,0.93898,0.93892,0.93884,0.93869,0.93831,0.93769,0.93741,0.93718,0.9371,0.9369,0.9366,0.9358,0.93589,0.93571,0.9354,0.93513,0.93497,0.93482,0.93469,0.93471,0.93439,0.93408,0.93383,0.93365,0.93344,0.93336,0.93345,0.9334,0.93337,0.93323,0.93284,0.93242,0.9322,0.93188,0.93219,0.93293,0.93785,0.9409,0.94367,0.95265,0.95962,0.96027,0.96496,0.96882,0.97448,0.97444,0.97651,0.97738
0.99836,0.99837,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99835,0.99819,0.9964,0.9949,0.99322,0.99293,0.98965,0.98973,0.98855,0.98718,0.98602,0.98421,0.98261,0.98153,0.97956,0.97964,0.97841,0.97799,0.97776,0.97733,0.97666,0.97613,0.97594,0.97571,0.97524,0.97534,0.97474,0.9749,0.97526,0.97586,0.97674,0.97787,0.97974,0.98325,0.98665,0.99013,0.9932,0.99692,0.99778,0.99798,0.99863,0.99884,0.99885,0.99888,0.99892,0.99893,0.99893,0.99893,0.99895,0.99896,0.99895
0.42716,0.42728,0.42717,0.42719,0.42722,0.42726,0.42727,0.42732,0.42737,0.4277,0.42864,0.42913,0.42988,0.42817,0.42803,0.42346,0.42324,0.4243,0.42502,0.42571,0.42506,0.42432,0.42548,0.42566,0.42526,0.42536,0.42554,0.4256,0.42522,0.42455,0.42022,0.42294,0.41992,0.41831,0.4181,0.4164,0.41745,0.41651,0.41374,0.42243,0.42158,0.42116,0.42215,0.42139,0.42018,0.41926,0.41817,0.41706,0.41786,0.41903,0.41963,0.42066,0.42253,0.42379,0.42533,0.42639,0.42749,0.4283,0.42893,0.42979
0.94645,0.94643,0.94639,0.94633,0.94637,0.94635,0.94633,0.94637,0.94646,0.94664,0.94639,0.94531,0.93329,0.92828,0.93658,0.94297,0.93831,0.93649,0.9324,0.92398,0.91648,0.90878,0.903,0.89945,0.89798,0.89789,0.89741,0.89544,0.89444,0.89323,0.89316,0.89391,0.89512,0.89366,0.89245,0.89676,0.90669,0.91504,0.92434,0.94075,0.95591,0.96389,0.96822,0.96731,0.97293,0.9729,0.97035,0.96742,0.96108,0.96088,0.95898,0.95739,0.95721,0.95654,0.95559,0.94799,0.94118,0.93253,0.9234,0.91582
0.98893,0.98893,0.98895,0.98896,0.98897,0.98898,0.989,0.98898,0.98845,0.98763,0.98464,0.97859,0.98031,0.98508,0.98362,0.97515,0.96239,0.94884,0.93895,0.93471,0.93143,0.93359,0.9367,0.93798,0.93843,0.93827,0.93836,0.94063,0.94222,0.9441,0.94375,0.94309,0.94341,0.94315,0.94336,0.93996,0.93185,0.92456,0.91716,0.90368,0.89867,0.90879,0.9182,0.93641,0.96402,0.97506,0.98561,0.99203,0.99466,0.99632,0.99679,0.9965,0.99531,0.99481,0.99084,0.99083,0.98852,0.985,0.98462,0.98323
0.99876,0.99863,0.99836,0.99832,0.99819,0.99797,0.99796,0.99716,0.99699,0.99761,0.99843,0.9986,0.9944,0.98062,0.98194,0.99535,0.99331,0.99163,0.99214,0.99172,0.99155,0.9921,0.99419,0.99382,0.99261,0.99146,0.99082,0.99111,0.99237,0.99355,0.99153,0.9898,0.98927,0.98838,0.9883,0.98933,0.98993,0.98956,0.98902,0.98681,0.98593,0.98822,0.9925,0.99277,0.99659,0.99862,0.99888,0.99894,0.99902,0.9982,0.99746,0.99752,0.99711,0.99683,0.997,0.99783,0.99866,0.99873,0.99854,0.9983
-0.41468,-0.41455,-0.41444,-0.41442,-0.41444,-0.41438,-0.41437,-0.41439,-0.41441,-0.41468,-0.41516,-0.41634,-0.41702,-0.41805,-0.41929,-0.42126,-0.42223,-0.42332,-0.42458,-0.42529,-0.42666,-0.42894,-0.43019,-0.43251,-0.43362,-0.4341,-0.43434,-0.43428,-0.43442,-0.43461,-0.43464,-0.43459,-0.43485,-0.43533,-0.43591,-0.43642,-0.43681,-0.43625,-0.43608,-0.43596,-0.4362,-0.43591,-0.43534,-0.43408,-0.43325,-0.43237,-0.43001,-0.42841,-0.42715,-0.42573,-0.42521,-0.42471,-0.42492,-0.42511,-0.4249,-0.42501,-0.42522,-0.42539,-0.42554,-0.42549
0.94206,0.94208,0.94208,0.94205,0.94206,0.94202,0.94197,0.94191,0.94189,0.94175,0.94132,0.94163,0.94166,0.94132,0.94094,0.94031,0.94005,0.94,0.93772,0.93437,0.92951,0.92388,0.91518,0.91236,0.91186,0.90866,0.90845,0.90721,0.90623,0.90518,0.90491,0.90401,0.90354,0.9035,0.90368,0.90369,0.92412,0.92888,0.93223,0.92684,0.9312,0.92374,0.9213,0.91862,0.91533,0.91392,0.91456,0.91517,0.91475,0.91351,0.92543,0.93106,0.93413,0.93607,0.93694,0.93735,0.93724,0.93716,0.93713,0.93719
